	vádrle–N	vádrlátko–N						
	lvíče–N	lvíčátko–N						
	tygře–N	tygřátko–N						
\	farář–N	faráříček–N						
\	šnuptychl–N	šnuptychlíček–N						
\	chmel–N	chmelíček–N						
\	výlet–N	výletíček–N						
\	zoft–N	zoftíček–N						
\	šuhaj–N	šuhajíček–N						
\	máj–N	májíček–N						
\	ředitel–N	ředitelíček–N						
\	kult–N	kultíček–N						
\	hospodář–N	hospodáříček–N						
\	groš–N	grošíček–N						
\	šmelinář–N	šmelináříček–N						
	číman–N	čímánek–N						
	jehlan–N	jehlánek–N						
	šufan–N	šufánek–N						
	Johan–N	Johánek–N						
	bochan–N	bochánek–N						
	tyran–N	tyránek–N						
	kaplan–N	kaplánek–N						
	čakan–N	čakánek–N						
	venkovan–N	venkovánek–N						
	zoban–N	zobánek–N						
	orangutan–N	orangutánek–N						
	skokan–N	skokánek–N						
	Eman–N	Emánek–N						
	hastrman–NC	hastrmánek–N						
	Toman–N	Tománek–N						
	cisterciák–N	cisterciačka–N						
	zálesák–N	zálesačka–N						
	světák–N	světačka–N						
	ležák–N	ležačka–N						
	předzpěvák–N	předzpěvačka–N						
\	zrnovák–N	zrnovačka–N						
	horák–N	horačka–N						
	Bosňák–N	Bosňačka–N						
	skoták–N	skotačka–N						
	fešák–N	fešačka–N						
	dudák–N	dudačka–N						
	Štajerák–N	Štajeračka–N						
	Malostraňák–N	Malostraňačka–N						
	Polák–N	Polačka–N						
	čert–N	čertí–A						
	tisíc–N	tisící–A						
	anděl–N	andělí–A						
	plaz–N	plazí–A						
	měkkýš–N	měkkýší–A						
	zvěř–N	zvěří–A						
	trilobit–N	trilobití–A						
	klokan–N	klokaní–A						
	holub–N	holubí–A						
	skulptura–N	skulpturální–A						
	prepuberta–N	prepubertální–A						
	synoda–N	synodální–A						
	kongrua–N	kongruální–A						
	uretra–N	uretrální–A						
	apsida–N	apsidální–A						
	pascha–N	paschální–A						
	pleura–N	pleurální–A						
	retina–N	retinální–A						
	pragmatika–N	pragmatikální–A						
	bagatela–N	bagatelní–A						
	cesta–N	cestní–A						
\	utilitarista–N	utilitaristní–A						
\	reduta–N	redutní–A						
	obora–N	oborní–A						
	výbava–N	výbavní–A						
	řepa–N	řepní–A						
	budova–N	budovní–A						
\	verbalista–N	verbalistní–A						
	kapela–N	kapelní–A						
	Eugen–N	Eugenie–N						
	Vincenc–N	Vincencie–N						
	Evžen–N	Evženie–N						
	Valach–N	Valachie–N						
	misogyn–N	misogynie–N						
	Ind–N	Indie–N						
	Armén–N	Arménie–N						
\	pediatr–N	pediatrie–N						
	Frýg–N	Frýgie–N						
	Méd–N	Médie–N						
\	daguerrotyp–N	daguerrotypie–N						
\	misantrop–N	misantropie–N						
	Gal–N	Galie–N						
	Germán–N	Germánie–N						
	suma–N	sumární–A						
	pupila–N	pupilární–A						
	valuta–N	valutární–A						
	valvula–N	valvulární–A						
	nebula–N	nebulární–A						
	moneta–N	monetární–A						
	kutikula–N	kutikulární–A						
	ulna–N	ulnární–A						
	mandibula–N	mandibulární–A						
	celula–N	celulární–A						
	vakuola–N	vakuolární–A						
	zblo–N	zblíčko–N						
	gusto–N	gustíčko–N						
	kilo–N	kilíčko–N						
	zrcadlo–N	zrcadlíčko–N						
	žito–N	žitíčko–N						
	věno–N	věníčko–N						
	heslo–N	heslíčko–N						
	konto–N	kontíčko–N						
	procento–N	procentíčko–N						
	veslo–N	veslíčko–N						
	dělo–N	dělíčko–N						
	kouzlo–N	kouzlíčko–N						
	víno–N	víníčko–N						
	košile–N	košilička–N						
	vochle–N	vochlička–N						
	brusle–N	bruslička–N						
	kapsle–N	kapslička–N						
	žengle–N	ženglička–N						
	tabule–N	tabulička–N						
	šrajtofle–N	šrajtoflička–N						
	viřtle–N	viřtlička–N						
	vandle–N	vandlička–N						
	šarže–N	šaržička–N						
	zoře–N	zořička–N						
	lyže–N	lyžička–N						
	střevle–N	střevlička–N						
	kladka–N	kladička–N						
	špička–N	špičička–N						
	škatulka–N	škatulička–N						
	dečka–N	dečička–N						
	jupka–N	jupička–N						
	špulka–N	špulička–N						
	bazalka–N	bazalička–N						
	smrtka–N	smrtička–N						
	rosolka–N	rosolička–N						
	škartka–N	škartička–N						
	zásuvka–N	zásuvička–N						
	višňovka–N	višňovička–N						
	ďubka–N	ďubička–N						
	Bělorus–N	Běloruska–N						
	brož–N	brožka–N						
	Evžen–N	Evženka–N						
\	podnož–N	podnožka–N						
	svat–N	svatka–N						
	pikart–N	pikartka–N						
\	pec–N	pecka–N						
						
