*	sloha	sluhovský	N-a --> A-ovský	CHANGE: o -> u	
*	sloha	sluhovský	N-ha --> A-hovský	CHANGE: o -> u	
*	slouha	sluhovský	N-a --> A-ovský	CHANGE: ou -> u	
*	slouha	sluhovský	N-ha --> A-hovský	CHANGE: ou -> u	
	sluha	sluhovský	N-a --> A-ovský		
	sluha	sluhovský	N-ha --> A-hovský		
					
*	rozsvícený	rozsvěcení	A-ý --> N-í	CHANGE: í -> ě	
*	rozsvítit	rozsvěcení	V-tit --> N-cení	CHANGE: í -> ě	
*	rozsvěcený	rozsvěcení	A-ý --> N-í		
	rozsvěcet	rozsvěcení	V-et --> N-ení		LINK ALREADY PRESENT
					
*	tok	tuček	N-k --> N-ček	CHANGE: o -> u	
*	točit	tuček	V-it --> N-ek	CHANGE: o -> u	
*	tuk	tuček	N-k --> N-ček		LINK ALREADY PRESENT
					
*	notný	nutně	A-ý --> N-ě	CHANGE: o -> u	
	nutný	nutně	A-ý --> N-ě		
					
*	dotíravý	dotěravec	A-ý --> N-ec	CHANGE: í -> ě	
	dotěravý	dotěravec	A-ý --> N-ec		
					
*	propouštěný	propuštěnec	A-ý --> N-ec	CHANGE: ou -> u	
	propuštěný	propuštěnec	A-ý --> N-ec		
					
*	zvídavý	zvědavec	A-ý --> N-ec	CHANGE: í -> ě	
	zvědavý	zvědavec	A-ý --> N-ec		
					
*	Douša	Dušák	N-a --> N-ák	CHANGE: ou -> u	
*	Duša	Dušák	N-a --> N-ák		
					
*	Houda	Hudák	N-a --> N-ák	CHANGE: ou -> u	
*	Huda	Hudák	N-a --> N-ák		
					
*	Šoula	Šulák	N-a --> N-ák	CHANGE: ou -> u	
*	Šula	Šulák	N-a --> N-ák		
					
*	kondice	kundička	N-ce --> N-čka	CHANGE: o -> u	
*	kondiční	kundička	A-ní --> N-ka	CHANGE: o -> u	
	kunda	kundička	N-a --> N-ička		
					
*	bodovat	budovatel	V-t --> N-tel	CHANGE: o -> u	
	budovat	budovatel	V-t --> N-tel		
					
*	močit	mučitel	V-t --> N-tel	CHANGE: o -> u	
	mučit	mučitel	V-t --> N-tel		
					
*	vířit	věřitel	V-t --> N-tel	CHANGE: í -> ě	
	věřit	věřitel	V-t --> N-tel		
					
*	lok	lučík	N-k --> N-čík	CHANGE: o -> u	
*	loučit	lučík	V-it --> N-ík	CHANGE: ou -> u	
	luk	lučík	N-k --> N-čík		
					
*	dotovat	dutina	V-ovat --> N-ina	CHANGE: o -> u	
	dutý	dutina	A-ý --> N-ina		
					
*	holit	hula	V-it --> N-a	CHANGE: o -> u	
*	houlit	hula	V-it --> N-a	CHANGE: ou -> u	
*	hulit	hula	V-it --> N-a		
					
*	obrobit	obruba	V-it --> N-a	CHANGE: o -> u	
	obroubit	obruba	V-it --> N-a	CHANGE: ou -> u	
					
*	postit	pusta	V-it --> N-a	CHANGE: o -> u	
*	pustit	pusta	V-it --> N-a		
					
*	houba	hubička	N-a --> N-ička	CHANGE: ou -> u	
*	huba	hubička	N-a --> N-ička		
*	hubice	hubička	N-ce --> N-čka		
*	hubit	hubička	V-t --> N-čka		
	hubka	hubička	N-ka --> N-ička		
					
*	kropit	krupička	V-t --> N-čka	CHANGE: o -> u	
*	kroupa	krupička	N-a --> N-ička	CHANGE: ou -> u	
*	krupice	krupička	N-ce --> N-čka		
	krupka	krupička	N-ka --> N-ička		
					
*	trouba	trubička	N-a --> N-ička	CHANGE: ou -> u	
*	troubit	trubička	V-t --> N-čka	CHANGE: ou -> u	
*	trubice	trubička	N-ce --> N-čka		
	trubka	trubička	N-ka --> N-ička		
					
*	postit	pustina	V-it --> N-ina	CHANGE: o -> u	
*	pustinný	pustina	A-ný --> N-a		
*	pustit	pustina	V-it --> N-ina		
	pustý	pustina	A-ý --> N-ina		
					
*	Bíla	Bělský	N-a --> N-ský	CHANGE: í -> ě	
*	Běla	Bělský	N-a --> N-ský		
					
*	Bílina	Bělinský	N-a --> N-ský	CHANGE: í -> ě	
*	Bělina	Bělinský	N-a --> N-ský		
					
*	Mikola	Mikulský	N-a --> N-ský	CHANGE: o -> u	
*	Mikula	Mikulský	N-a --> N-ský		
					
*	poklovat	puklina	V-ovat --> N-ina	CHANGE: o -> u	
	puklý	puklina	A-lý --> N-lina		
	puklý	puklina	A-ý --> N-ina		
					
*	koňský	kuňka	A-ský --> N-ka	CHANGE: o -> u	
	kuňkat	kuňka	V-at --> N-a		
					
	zpívat	zpěvák	V-at --> N-ák	CHANGE: í -> ě	
*	zpěvní	zpěvák	A-ní --> N-ák		
					
	sloužit	služka	V-it --> N-ka	CHANGE: ou -> u	
*	složit	služka	V-it --> N-ka	CHANGE: o -> u	
					
*	snížit	sněžka	V-it --> N-ka	CHANGE: í -> ě	
*	sněžit	sněžka	V-it --> N-ka		
					
*	štítit	štětka	V-it --> N-ka	CHANGE: í -> ě	
*	štětit	štětka	V-it --> N-ka		
					
*	soda	sudička	N-a --> N-ička	CHANGE: o -> u	
	soudit	sudička	V-t --> N-čka	CHANGE: ou -> u	
*	sudice	sudička	N-ce --> N-čka		
					
*	bokový	bukovina	A-ový --> N-ovina	CHANGE: o -> u	
*	bokový	bukovina	A-vý --> N-vina	CHANGE: o -> u	
*	bokový	bukovina	A-ý --> N-ina	CHANGE: o -> u	
*	bukovský	bukovina	A-ský --> N-ina		
	bukový	bukovina	A-ový --> N-ovina		
	bukový	bukovina	A-vý --> N-vina		
	bukový	bukovina	A-ý --> N-ina		
					
*	kora	kuří	N-ra --> A-ří	CHANGE: o -> u	
*	kura	kuří	N-ra --> A-ří		
					
*	mora	muří	N-ra --> A-ří	CHANGE: o -> u	
*	mura	muří	N-ra --> A-ří		
					
*	korat	kurník	V-at --> N-ník	CHANGE: o -> u	
*	korna	kurník	N-a --> N-ík	CHANGE: o -> u	
*	korný	kurník	A-ý --> N-ík	CHANGE: o -> u	
					
*	posouvat	posuvník	V-at --> N-ník	CHANGE: ou -> u	
*	posuvna	posuvník	N-a --> N-ík		
	posuvný	posuvník	A-ý --> N-ík		
					
*	štístko	štěstíčko	N-ko --> N-íčko	CHANGE: í -> ě	
	štěstí	štěstíčko	N-í --> N-íčko		
					
*	kouřit	kuřice	V-it --> N-ice	CHANGE: ou -> u	
*	kořit	kuřice	V-it --> N-ice	CHANGE: o -> u	
					
*	svítit	světice	V-it --> N-ice	CHANGE: í -> ě	
*	světit	světice	V-it --> N-ice		
					
*	borský	burka	A-ský --> N-ka	CHANGE: o -> u	
*	boura	burka	N-a --> N-ka	CHANGE: ou -> u	
*	bourat	burka	V-at --> N-ka	CHANGE: ou -> u	
*	burský	burka	A-ský --> N-ka		
					
*	šopa	šupka	N-a --> N-ka	CHANGE: o -> u	
*	šopský	šupka	A-ský --> N-ka	CHANGE: o -> u	
*	šoupat	šupka	V-at --> N-ka	CHANGE: ou -> u	
	šupa	šupka	N-a --> N-ka		
*	šupat	šupka	V-at --> N-ka		
					
*	tonik	tunika	N-ik --> N-ika	CHANGE: o -> u	
*	tuniský	tunika	A-ský --> N-ka		
					
	zpívat	zpěvník	V-at --> N-ník	CHANGE: í -> ě	
*	zpěvní	zpěvník	A-í --> N-ík		
*	zpěvný	zpěvník	A-ý --> N-ík		
					
*	sodový	sudovina	A-ový --> N-ovina	CHANGE: o -> u	
*	sodový	sudovina	A-vý --> N-vina	CHANGE: o -> u	
*	sodový	sudovina	A-ý --> N-ina	CHANGE: o -> u	
	sudový	sudovina	A-ový --> N-ovina		
	sudový	sudovina	A-vý --> N-vina		
	sudový	sudovina	A-ý --> N-ina		
*	sudý	sudovina	A-ý --> N-ovina		
					
*	Koča	Kučka	N-a --> N-ka	CHANGE: o -> u	
*	Kuka	Kučka	N-ka --> N-čka		
					
*	bouchat	buchot	V-at --> N-ot	CHANGE: ou -> u	
	buchat	buchot	V-at --> N-ot		
					
*	šoupat	šupot	V-at --> N-ot	CHANGE: ou -> u	
	šupat	šupot	V-at --> N-ot		
					
	opírat	opěrátko	V-at --> N-átko	CHANGE: í -> ě	
*	opěrný	opěrátko	A-ný --> N-átko		
					
*	Hola	Hulička	N-a --> N-ička	CHANGE: o -> u	
*	Holice	Hulička	N-ce --> N-čka	CHANGE: o -> u	
*	Hula	Hulička	N-a --> N-ička		
*	Hule	Hulička	N-e --> N-ička		
*	Hulka	Hulička	N-ka --> N-ička		
					
*	house	husička	N-e --> N-ička	CHANGE: ou -> u	
*	houska	husička	N-ka --> N-ička	CHANGE: ou -> u	
	husa	husička	N-a --> N-ička		
*	husice	husička	N-ce --> N-čka		
					
*	rozdílový	rozdělovník	A-ý --> N-ník	CHANGE: í -> ě	
	rozdělovat	rozdělovník	V-at --> N-ník		
*	rozdělovna	rozdělovník	N-a --> N-ík		
					
*	houska	husák	N-ka --> N-ák	CHANGE: ou -> u	
	husa	husák	N-a --> N-ák		
*	husí	husák	A-í --> N-ák		
					
*	bouraný	buranka	A-ý --> N-ka	CHANGE: ou -> u	
*	buranský	buranka	A-ský --> N-ka		
					
*	hrobní	hrubka	A-ní --> N-ka	CHANGE: o -> u	
	hrubý	hrubka	A-ý --> N-ka		
					
*	šoustat	šustot	V-at --> N-ot	CHANGE: ou -> u	
	šustit	šustot	V-it --> N-ot		
					
*	močit	mučírna	V-it --> N-írna	CHANGE: o -> u	
	mučit	mučírna	V-it --> N-írna		
					
*	mínit	měnírna	V-it --> N-írna	CHANGE: í -> ě	
	měnit	měnírna	V-it --> N-írna		
					
*	topit	tupec	V-it --> N-ec	CHANGE: o -> u	
*	tupat	tupec	V-at --> N-ec		
*	tupit	tupec	V-it --> N-ec		
	tupý	tupec	A-ý --> N-ec		
*	tupět	tupec	V-ět --> N-ec		
					
*	roční	ručník	A-í --> N-ík	CHANGE: o -> u	
*	roční	ručník	N-í --> N-ík	CHANGE: o -> u	
*	ručit	ručník	V-it --> N-ník		
	ruční	ručník	A-í --> N-ík		
					
*	Ka	Kuška	N-a --> N-uška		
*	Koša	Kuška	N-a --> N-ka	CHANGE: o -> u	
					
*	Ma	Muška	N-a --> N-uška		
*	Moša	Muška	N-a --> N-ka	CHANGE: o -> u	
					
	chroupat	chrupka	V-at --> N-ka	CHANGE: ou -> u	
*	chrupat	chrupka	V-at --> N-ka		
					
*	křoupat	křupka	V-at --> N-ka	CHANGE: ou -> u	
	křupat	křupka	V-at --> N-ka		
					
	role	rulička	N-e --> N-ička	CHANGE: o -> u	
*	rolka	rulička	N-ka --> N-ička	CHANGE: o -> u	
*	rula	rulička	N-a --> N-ička		
					
*	chodit	chudina	V-it --> N-ina	CHANGE: o -> u	
*	chodský	chudina	A-ský --> N-ina	CHANGE: o -> u	
	chudý	chudina	A-ý --> N-ina		
					
*	bodovat	budování	V-at --> N-ání	CHANGE: o -> u	
*	bodovat	budování	V-ovat --> N-ování	CHANGE: o -> u	
*	budova	budování	N-a --> N-ání		
	budovat	budování	V-at --> N-ání		LINK ALREADY PRESENT
	budovat	budování	V-ovat --> N-ování		LINK ALREADY PRESENT
					
*	bodat	budník	V-at --> N-ník	CHANGE: o -> u	
*	bodný	budník	A-ý --> N-ík	CHANGE: o -> u	
*	budit	budník	V-it --> N-ník		
					
*	pokosit	pokusník	V-it --> N-ník	CHANGE: o -> u	
*	pokousat	pokusník	V-at --> N-ník	CHANGE: ou -> u	
*	pokusit	pokusník	V-it --> N-ník		
	pokusný	pokusník	A-ý --> N-ík		
					
*	kona	kuní	N-a --> A-í	CHANGE: o -> u	
	kuna	kuní	N-a --> A-í		
					
*	moula	mulí	N-a --> A-í	CHANGE: ou -> u	
	mula	mulí	N-a --> A-í		
					
*	Kouba	Kubínek	N-a --> N-ínek	CHANGE: ou -> u	
*	Kuba	Kubínek	N-a --> N-ínek		
					
*	stopa	stupínek	N-a --> N-ínek	CHANGE: o -> u	
*	stoupa	stupínek	N-a --> N-ínek	CHANGE: ou -> u	
					
	sbírat	sběrák	V-at --> N-ák	CHANGE: í -> ě	
*	sbírka	sběrák	N-ka --> N-ák	CHANGE: í -> ě	
*	sběrový	sběrák	A-ový --> N-ák		
					
*	svítat	světec	V-at --> N-ec	CHANGE: í -> ě	
*	svítit	světec	V-it --> N-ec	CHANGE: í -> ě	
	světit	světec	V-it --> N-ec		
					
*	zobat	zubec	V-at --> N-ec	CHANGE: o -> u	
*	zubit	zubec	V-it --> N-ec		
					
*	poma	pumička	N-a --> N-ička	CHANGE: o -> u	
	puma	pumička	N-a --> N-ička		
					
*	pompa	pumpička	N-a --> N-ička	CHANGE: o -> u	
	pumpa	pumpička	N-a --> N-ička		
					
*	mířit	měřítko	V-it --> N-ítko	CHANGE: í -> ě	
	měřit	měřítko	V-it --> N-ítko		
					
*	tížit	těžítko	V-it --> N-ítko	CHANGE: í -> ě	
*	těžit	těžítko	V-it --> N-ítko		
					
*	mířit	měřík	V-it --> N-ík	CHANGE: í -> ě	
	měřit	měřík	V-it --> N-ík		
					
*	stolit	stulík	V-it --> N-ík	CHANGE: o -> u	
*	stulit	stulík	V-it --> N-ík		
					
*	klobat	klubák	V-at --> N-ák	CHANGE: o -> u	
*	kloubní	klubák	A-ní --> N-ák	CHANGE: ou -> u	
*	kloubový	klubák	A-ový --> N-ák	CHANGE: ou -> u	
	klubat	klubák	V-at --> N-ák		
*	klubový	klubák	A-ový --> N-ák		
					
*	poučený	pučení	A-ý --> N-í	CHANGE: ou -> u	
*	počít	pučení	V-ít --> N-ení	CHANGE: o -> u	
	pučet	pučení	V-et --> N-ení		
					
*	kopat	kupec	V-at --> N-ec	CHANGE: o -> u	
*	kopie	kupec	N-ie --> N-ec	CHANGE: o -> u	
*	koupat	kupec	V-at --> N-ec	CHANGE: ou -> u	
	koupit	kupec	V-it --> N-ec	CHANGE: ou -> u	
*	kupit	kupec	V-it --> N-ec		
					
*	skopský	skupina	A-ský --> N-ina	CHANGE: o -> u	
*	skoupit	skupina	V-it --> N-ina	CHANGE: ou -> u	
*	skoupý	skupina	A-ý --> N-ina	CHANGE: ou -> u	
*	skupovat	skupina	V-ovat --> N-ina		
					
*	Jork	Jurčík	N-k --> N-čík	CHANGE: o -> u	
*	Jurča	Jurčík	N-a --> N-ík		
					
*	spínat	spěnka	V-at --> N-ka	CHANGE: í -> ě	
*	spění	spěnka	N-í --> N-ka		
					
*	chodit	chudák	V-it --> N-ák	CHANGE: o -> u	
*	chodský	chudák	A-ský --> N-ák	CHANGE: o -> u	
	chudý	chudák	A-ý --> N-ák		
					
*	louskat	luskoun	V-at --> N-oun	CHANGE: ou -> u	
	luskat	luskoun	V-at --> N-oun		
					
*	dívka	děvečka	N-ka --> N-ečka	CHANGE: í -> ě	
	děvka	děvečka	N-ka --> N-ečka		
					
*	bodat	budka	V-at --> N-ka	CHANGE: o -> u	
	bouda	budka	N-a --> N-ka	CHANGE: ou -> u	
*	budit	budka	V-it --> N-ka		
*	budský	budka	A-ský --> N-ka		
					
*	osa	osuška	N-a --> N-uška		
*	osoušet	osuška	V-et --> N-ka	CHANGE: ou -> u	
	osušit	osuška	V-it --> N-ka		
					
*	dodat	dudek	V-at --> N-ek	CHANGE: o -> u	
*	dudat	dudek	V-at --> N-ek		
					
*	místo	městečko	N-o --> N-ečko	CHANGE: í -> ě	
	město	městečko	N-o --> N-ečko		
					
*	kola	kulka	N-a --> N-ka	CHANGE: o -> u	
*	kolský	kulka	A-ský --> N-ka	CHANGE: o -> u	
*	koulet	kulka	V-et --> N-ka	CHANGE: ou -> u	
*	kulit	kulka	V-it --> N-ka		
					
*	Mikola	Mikulenka	N-a --> N-enka	CHANGE: o -> u	
*	Mikula	Mikulenka	N-a --> N-enka		
					
*	snídat	snědek	V-at --> N-ek	CHANGE: í -> ě	
*	snědý	snědek	A-ý --> N-ek		
					
*	tížit	těžce	V-it --> N-ce	CHANGE: í -> ě	
*	těžit	těžce	V-it --> N-ce		
					
*	houba	hubinka	N-a --> N-inka	CHANGE: ou -> u	
	huba	hubinka	N-a --> N-inka		
					
*	rosa	rusák	N-a --> N-ák	CHANGE: o -> u	
*	rosit	rusák	V-it --> N-ák	CHANGE: o -> u	
*	rousat	rusák	V-at --> N-ák	CHANGE: ou -> u	
*	rusý	rusák	A-ý --> N-ák		
					
*	kola	kulička	N-a --> N-ička	CHANGE: o -> u	
*	kolika	kulička	N-ka --> N-čka	CHANGE: o -> u	
*	koule	kulička	N-e --> N-ička	CHANGE: ou -> u	
*	kule	kulička	N-e --> N-ička		
*	kulit	kulička	V-t --> N-čka		
	kulka	kulička	N-ka --> N-ička		
					
*	bola	bulka	N-a --> N-ka	CHANGE: o -> u	
*	bolet	bulka	V-et --> N-ka	CHANGE: o -> u	
*	boulit	bulka	V-it --> N-ka	CHANGE: ou -> u	
*	bula	bulka	N-a --> N-ka		
*	bulit	bulka	V-it --> N-ka		
					
*	moa	muka	N-a --> N-ka	CHANGE: o -> u	
*	mukat	muka	V-at --> N-a		
					
*	došít	dušení	V-ít --> N-ení	CHANGE: o -> u	
	dusit	dušení	V-sit --> N-šení		
	dusit	dušení	V-sit --> N-šení		LINK ALREADY PRESENT
*	dušený	dušení	A-ý --> N-í		
					
	hrouda	hrudka	N-a --> N-ka	CHANGE: ou -> u	
*	hrudní	hrudka	A-ní --> N-ka		
*	hrudí	hrudka	N-í --> N-ka		
					
*	mířit	měřák	V-it --> N-ák	CHANGE: í -> ě	
	měřit	měřák	V-it --> N-ák		
					
*	borka	burák	N-ka --> N-ák	CHANGE: o -> u	
*	borový	burák	A-ový --> N-ák	CHANGE: o -> u	
*	borský	burák	A-ský --> N-ák	CHANGE: o -> u	
*	boura	burák	N-a --> N-ák	CHANGE: ou -> u	
*	bourat	burák	V-at --> N-ák	CHANGE: ou -> u	
*	burka	burák	N-ka --> N-ák		
*	burský	burák	A-ský --> N-ák		
					
*	roštovat	ruština	V-ovat --> N-ina	CHANGE: o -> u	
	ruský	ruština	A-ský --> N-ština		
					
*	sloka	slučka	N-ka --> N-čka	CHANGE: o -> u	
*	slout	slučka	V-t --> N-čka	CHANGE: ou -> u	
*	sloučit	slučka	V-it --> N-ka	CHANGE: ou -> u	
*	sluka	slučka	N-ka --> N-čka		
					
*	kopa	kupka	N-a --> N-ka	CHANGE: o -> u	
*	kopat	kupka	V-at --> N-ka	CHANGE: o -> u	
*	kopí	kupka	N-í --> N-ka	CHANGE: o -> u	
*	koupat	kupka	V-at --> N-ka	CHANGE: ou -> u	
*	koupit	kupka	V-it --> N-ka	CHANGE: ou -> u	
*	kupa	kupka	N-a --> N-ka		
*	kupit	kupka	V-it --> N-ka		
	kupní	kupka	A-ní --> N-ka		
					
*	kotit	kutil	V-it --> N-il	CHANGE: o -> u	
	kutit	kutil	V-it --> N-il		
					
*	letošní	letuška	A-ní --> N-ka	CHANGE: o -> u	
*	letý	letuška	A-ý --> N-uška		
					
*	prohnout	pružení	V-hnout --> N-žení	CHANGE: o -> u	
*	prožít	pružení	V-ít --> N-ení	CHANGE: o -> u	
					
*	Boda	Budyně	N-a --> N-yně	CHANGE: o -> u	
*	Bouda	Budyně	N-a --> N-yně	CHANGE: ou -> u	
*	Buda	Budyně	N-a --> N-yně		
					
*	loupit	lupička	V-t --> N-čka	CHANGE: ou -> u	
*	lupa	lupička	N-a --> N-ička		
*	lupičský	lupička	A-ský --> N-ka		
					
*	štítit	štětec	V-it --> N-ec	CHANGE: í -> ě	
*	štětit	štětec	V-it --> N-ec		
					
	kouřit	kuřák	V-it --> N-ák	CHANGE: ou -> u	
*	kouřový	kuřák	A-ový --> N-ák	CHANGE: ou -> u	
*	kořit	kuřák	V-it --> N-ák	CHANGE: o -> u	
*	kuří	kuřák	A-í --> N-ák		
					
*	roubat	rubač	V-at --> N-ač	CHANGE: ou -> u	
	rubat	rubač	V-at --> N-ač		
					
*	obrobit	obrubník	V-it --> N-ník	CHANGE: o -> u	
*	obrobna	obrubník	N-a --> N-ík	CHANGE: o -> u	
*	obroubit	obrubník	V-it --> N-ník	CHANGE: ou -> u	
					
*	vstoupení	vstupenka	N-í --> N-ka	CHANGE: ou -> u	
	vstupní	vstupenka	A-ní --> N-enka		
*	vstupný	vstupenka	A-ný --> N-enka		
					
*	vídat	věda	V-at --> N-a	CHANGE: í -> ě	
*	vědný	věda	A-ný --> N-a		
	vědět	věda	V-ět --> N-a		
					
*	jonák	junácký	N-k --> A-cký	CHANGE: o -> u	
	junák	junácký	N-k --> A-cký		
					
*	notný	nutno	A-ý --> N-o	CHANGE: o -> u	
	nutný	nutno	A-ý --> N-o		
					
*	dopouštět	dopuštění	V-ět --> N-ění	CHANGE: ou -> u	
	dopustit	dopuštění	V-stit --> N-štění		
	dopustit	dopuštění	V-stit --> N-štění		LINK ALREADY PRESENT
					
*	kosový	kusovník	A-ý --> N-ník	CHANGE: o -> u	
	kusový	kusovník	A-ý --> N-ník		
					
*	loupení	lupenka	N-í --> N-ka	CHANGE: ou -> u	
*	lupa	lupenka	N-a --> N-enka		
*	lupení	lupenka	N-í --> N-ka		
					
	toulat	tulák	V-at --> N-ák	CHANGE: ou -> u	
*	toulka	tulák	N-ka --> N-ák	CHANGE: ou -> u	
*	tulit	tulák	V-it --> N-ák		
*	tulský	tulák	A-ský --> N-ák		
					
	koukat	kukátko	V-at --> N-átko	CHANGE: ou -> u	
*	kukat	kukátko	V-at --> N-átko		
					
*	vídat	vědec	V-at --> N-ec	CHANGE: í -> ě	
*	vědět	vědec	V-ět --> N-ec		
					
*	Kobe	Kubička	N-e --> N-ička	CHANGE: o -> u	
*	Kouba	Kubička	N-a --> N-ička	CHANGE: ou -> u	
*	Kuba	Kubička	N-a --> N-ička		
*	Kubice	Kubička	N-ce --> N-čka		
					
*	opírat	opěrák	V-at --> N-ák	CHANGE: í -> ě	
	opěra	opěrák	N-a --> N-ák		
*	opěrka	opěrák	N-ka --> N-ák		
					
*	nakoupený	nakupenina	A-ý --> N-ina	CHANGE: ou -> u	
	nakupený	nakupenina	A-ý --> N-ina		
					
*	možný	mužátko	A-ný --> N-átko	CHANGE: o -> u	
*	muže	mužátko	N-e --> N-átko		
*	mužný	mužátko	A-ný --> N-átko		
					
*	hotový	hutnice	A-ový --> N-nice	CHANGE: o -> u	
*	hutnit	hutnice	V-it --> N-ice		
*	hutní	hutnice	A-ní --> N-nice		
	hutník	hutnice	N-ík --> N-ice		LINK ALREADY PRESENT
*	hutný	hutnice	A-ný --> N-nice		
*	hutný	hutnice	A-ý --> N-ice		
					
*	dosít	dusot	V-ít --> N-ot	CHANGE: o -> u	
	dusat	dusot	V-at --> N-ot		
*	dusit	dusot	V-it --> N-ot		
					
*	močení	mučeníčko	N-í --> N-íčko	CHANGE: o -> u	
	mučení	mučeníčko	N-í --> N-íčko		
					
*	bídný	běda	A-ný --> N-a	CHANGE: í -> ě	
*	bědný	běda	A-ný --> N-a		
					
*	svítat	světák	V-at --> N-ák	CHANGE: í -> ě	
*	svítit	světák	V-it --> N-ák	CHANGE: í -> ě	
*	světit	světák	V-it --> N-ák		
*	světový	světák	A-ový --> N-ák		
	světský	světák	A-ský --> N-ák		
					
*	borský	burina	A-ský --> N-ina	CHANGE: o -> u	
*	burský	burina	A-ský --> N-ina		
					
*	smírný	směrník	A-ý --> N-ík	CHANGE: í -> ě	
*	směrný	směrník	A-ý --> N-ík		
					
*	šoupat	šupec	V-at --> N-ec	CHANGE: ou -> u	
*	šupat	šupec	V-at --> N-ec		
					
*	dopít	dupot	V-ít --> N-ot	CHANGE: o -> u	
	dupat	dupot	V-at --> N-ot		
					
*	vížka	věžák	N-ka --> N-ák	CHANGE: í -> ě	
*	věžatý	věžák	A-atý --> N-ák		
*	věžit	věžák	V-it --> N-ák		
*	věžka	věžák	N-ka --> N-ák		
*	věžní	věžák	A-ní --> N-ák		
	věžový	věžák	A-ový --> N-ák		
					
*	koukat	kukadlo	V-t --> N-dlo	CHANGE: ou -> u	
	kukat	kukadlo	V-t --> N-dlo		
					
*	křoupat	křupan	V-at --> N-an	CHANGE: ou -> u	
*	křupat	křupan	V-at --> N-an		
					
*	bílit	bělka	V-it --> N-ka	CHANGE: í -> ě	
*	bílský	bělka	A-ský --> N-ka	CHANGE: í -> ě	
*	bílý	bělka	A-ý --> N-ka	CHANGE: í -> ě	
*	bělat	bělka	V-at --> N-ka		
*	bělet	bělka	V-et --> N-ka		
*	bělit	bělka	V-it --> N-ka		
*	bělský	bělka	A-ský --> N-ka		
					
*	kochat	kuchař	V-at --> N-ař	CHANGE: o -> u	
*	kuchat	kuchař	V-at --> N-ař		
					
*	bodovat	budina	V-ovat --> N-ina	CHANGE: o -> u	
*	budit	budina	V-it --> N-ina		
*	budovat	budina	V-ovat --> N-ina		
*	budský	budina	A-ský --> N-ina		
					
*	kloubový	klubovka	A-ový --> N-ovka	CHANGE: ou -> u	
*	kloubový	klubovka	A-ý --> N-ka	CHANGE: ou -> u	
*	klubovní	klubovka	A-ní --> N-ka		
	klubový	klubovka	A-ový --> N-ovka		
	klubový	klubovka	A-ý --> N-ka		
					
*	rodit	rudka	V-it --> N-ka	CHANGE: o -> u	
	ruda	rudka	N-a --> N-ka		LINK ALREADY PRESENT
*	rudní	rudka	A-ní --> N-ka		
*	rudý	rudka	A-ý --> N-ka		
					
*	dílna	dělník	N-a --> N-ík	CHANGE: í -> ě	
*	dílný	dělník	A-ý --> N-ík	CHANGE: í -> ě	
	dělat	dělník	V-at --> N-ník		
*	dělit	dělník	V-it --> N-ník		
*	dělný	dělník	A-ý --> N-ík		
					
*	Chaloupský	Chalupská	N-ý --> N-á	CHANGE: ou -> u	
	Chalupský	Chalupská	N-ý --> N-á		
					
*	koukat	kukačka	V-t --> N-čka	CHANGE: ou -> u	
	kukat	kukačka	V-t --> N-čka		
					
*	vízový	věznice	A-ový --> N-nice	CHANGE: í -> ě	
	věznit	věznice	V-it --> N-ice		
					
*	omlouvat	omluva	V-at --> N-a	CHANGE: ou -> u	
	omluvit	omluva	V-it --> N-a		
*	omluvný	omluva	A-ný --> N-a		
					
*	roce	ručka	N-ce --> N-čka	CHANGE: o -> u	
*	roční	ručka	A-ní --> N-ka	CHANGE: o -> u	
	ruka	ručka	N-ka --> N-čka		
*	ručit	ručka	V-it --> N-ka		
*	ruční	ručka	A-ní --> N-ka		
					
*	bílit	bělák	V-it --> N-ák	CHANGE: í -> ě	
*	bílský	bělák	A-ský --> N-ák	CHANGE: í -> ě	
	bílý	bělák	A-ý --> N-ák	CHANGE: í -> ě	
*	bělat	bělák	V-at --> N-ák		
*	bělet	bělák	V-et --> N-ák		
*	bělit	bělák	V-it --> N-ák		
*	bělka	bělák	N-ka --> N-ák		
*	bělový	bělák	A-ový --> N-ák		
*	bělský	bělák	A-ský --> N-ák		
					
*	kora	kurátor	N-a --> N-átor	CHANGE: o -> u	
*	kura	kurátor	N-a --> N-átor		
					
*	šopa	šupák	N-a --> N-ák	CHANGE: o -> u	
*	šopský	šupák	A-ský --> N-ák	CHANGE: o -> u	
*	šoupat	šupák	V-at --> N-ák	CHANGE: ou -> u	
*	šupa	šupák	N-a --> N-ák		
*	šupat	šupák	V-at --> N-ák		
*	šupka	šupák	N-ka --> N-ák		
					
*	kopie	kupní	N-ie --> A-ní	CHANGE: o -> u	
*	kopna	kupní	N-a --> A-í	CHANGE: o -> u	
					
*	polsko	pulec	N-sko --> N-ec	CHANGE: o -> u	
*	poulit	pulec	V-it --> N-ec	CHANGE: ou -> u	
					
*	loucký	lučina	A-cký --> N-čina	CHANGE: ou -> u	
*	loučit	lučina	V-it --> N-ina	CHANGE: ou -> u	
					
*	sodný	sudice	A-ný --> N-ice	CHANGE: o -> u	
*	sodík	sudice	N-ík --> N-ice	CHANGE: o -> u	
	soudit	sudice	V-it --> N-ice	CHANGE: ou -> u	
*	soudný	sudice	A-ný --> N-ice	CHANGE: ou -> u	
*	sudovat	sudice	V-ovat --> N-ice		
