+	Anděla–N	Andělová–N	FEMALE
+	Andermatt–N	Andermattová–N	FEMALE
+	Andreska–N	Andresková–N	FEMALE
+	Andriška–N	Andrišková–N	FEMALE
+	Andruška–N	Andrušková–N	FEMALE
+	Anelka–N	Anelková–N	FEMALE
+	Anetta–N	Anettová–N	FEMALE
+	Anikina–N	Anikinová–N	FEMALE
+	Anio–N	Aniová–N	FEMALE
+	Aniston–N	Anistonová–N	FEMALE
+	Anka–N	Anková–N	FEMALE
+	Antol–N	Antolová–N	FEMALE
+	Antonínka–N	Antonínková–N	FEMALE
+	Antonov–N	Antonovová–N	FEMALE
+	Antony–N	Antonyová–N	FEMALE
+	Apgar–N	Apgarová–N	FEMALE
+	Arad–N	Aradová–N	FEMALE
+	Arbus–N	Arbusová–N	FEMALE
+	Arka–N	Arková–N	FEMALE
$	armička–N	armičková–N	FEMALE
+	Arteaga–N	Arteagová–N	FEMALE
+	Ashley–N	Ashleyová–N	FEMALE
+	Ashmore–N	Ashmoreová–N	FEMALE
+	Asker–N	Askerová–N	FEMALE
+	Aška–N	Ašková–N	FEMALE
+	Aston–N	Astonová–N	FEMALE
+	Atieno–N	Atienová–N	FEMALE
+	Aubenas–N	Aubenasová–N	FEMALE
+	Austin–N	Austinová–N	FEMALE
+	Avery–N	Averyová–N	FEMALE
+	Avila–N	Avilaová–N	FEMALE
+	Avital–N	Avitalová–N	FEMALE
+	Avril–N	Avrilová–N	FEMALE
+	Aziza–N	Azizová–N	FEMALE
+	Babaryka–N	Babaryková–N	FEMALE
+	Babjak–N	Babjaková–N	FEMALE
+	Babka–N	Babková–N	FEMALE
+	Bába–N	Bábová–N	FEMALE
+	Babuka–N	Babuková–N	FEMALE
+	Babuška–N	Babušková–N	FEMALE
+	Babyka–N	Babyková–N	FEMALE
+	Bajer–N	Bajerová–N	FEMALE
+	Bakken–N	Bakkenová–N	FEMALE
+	Bak–N	Baková–N	FEMALE
+	Bakule–N	Bakulová–N	FEMALE
+	Balachonová–N	Balachonovová–N	FEMALE
+	Baleka–N	Baleková–N	FEMALE
+	Baletka–N	Baletková–N	FEMALE
+	Balšánek–N	Balšánková–N	FEMALE
+	Balšán–N	Balšánová–N	FEMALE
+	Balt–N	Baltová–N	FEMALE
+	Baluška–N	Balušková–N	FEMALE
+	Bancroft–N	Bancroftová–N	FEMALE
+	Bandarenka–N	Bandarenková–N	FEMALE
+	Banda–N	Bandová–N	FEMALE
+	Bandy–N	Bandyová–N	FEMALE
+	Bania–N	Baniová–N	FEMALE
+	Baňka–N	Baňková–N	FEMALE
+	Banner–N	Bannerová–N	FEMALE
+	Baquero–N	Baqueroová–N	FEMALE
+	Barada–N	Baradová–N	FEMALE
+	Barák–N	Baráková–N	FEMALE
+	Barazi–N	Baraziová–N	FEMALE
+	Barborka–N	Barborková–N	FEMALE
+	Barbora–N	Barborová–N	FEMALE
+	Bardo–N	Bardová–N	FEMALE
+	Bari–N	Bariová–N	FEMALE
+	Barka–N	Barková–N	FEMALE
+	Barnard–N	Barnardová–N	FEMALE
+	Baroška–N	Barošková–N	FEMALE
+	Bára–N	Bárová–N	FEMALE
+	Barraza–N	Barrazaová–N	FEMALE
