zapinknout	znějící	podst.	dok.
vystřehnout	vystříhat	podst.	dok.
chvátnout	chňapnout	podst.	dok.
podout	zadout	dok.	podst.
rýhnout	zarýt	podst.	dok.
obtloustnout	trochu	dok.	podst.
přidřepnout	podřep	podst.	dok.
pohvízdnout	trochu	dok.	podst.
vychroutiI	vyhrabat	podst.	dok.
vytřesknout	třesknout	dok.	podst.
zašramotit	krátce	dok.	podst.
rozprasknout	puknout	podst.	dok.
chvátnout	lapnout	podst.	dok.
doschnout	docela	dok.	podst.
natít	tětím	dok.	podst.
zapinknout	vydat	podst.	dok.
dolíhnout	dokončit	podst.	dok.
dokmitnout	naposledy	podst.	dok.
přechvět	prochvět	podst.	dok.
nalhat	lživě	dok.	podst.
pohubnout	trochu	dok.	podst.
chvatnout	chňapnout	dok.	podst.
zalát	pronést	podst.	dok.
zašramotit	chvíli	dok.	podst.
vzkvětnout	vzkvést	podst.	dok.
okotit	vrhnout	dok.	podst.
natuchnout	ztuchlinou	podst.	dok.
zakáchnout	vydat	dok.	podst.
uchlístnout	ustříknout	dok.	podst.
zamžiknout	mžiknout	dok.	podst.
rozcítit	dostatdo	dok.	podst.
doskřípět	skřípět	podst.	dok.
rozvlhnout	naskrz	dok.	podst.
přikmitnout	mysl	podst.	dok.
přehoustnout	náležitou	podst.	dok.
vzkřiknout	křiknout	dok.	podst.
rozprosit	prošení	dok.	podst.
zavisnout	uvíznout	podst.	dok.
požloutnout	trochu	dok.	podst.
zavýt	chvíli	podst.	dok.
vhltnout	pojmout	podst.	dok.
rozprasknout	prasknout	dok.	podst.
odvlhnout	oddělit	podst.	dok.
odšeptnout	odpovědět	podst.	dok.
odehrát	provést	podst.	dok.
poblesknout	zazářit	dok.	podst.
kydnout	hodit	podst.	dok.
zastavit	dát	dok.	podst.
zahnít	poněkud	dok.	podst.
kviknout	kvíkat	dok.	podst.
načoudit	čoudu	podst.	dok.
zavzlyknout	vzlyknout	podst.	dok.
rozprosit	prosit	podst.	dok.
doradit	dokončit	dok.	podst.
dovadnout	zvadnout	dok.	podst.
ryknout	ryk	podst.	dok.
zadýmnout	rty	dok.	podst.
opřáhnout	rozpřáhnout	dok.	podst.
spiknout	čemu	dok.	podst.
přestárnout	hranici	dok.	podst.
prostydnout	prostudit	podst.	dok.
poblesknout	zalesknout	dok.	podst.
pomrsknout	mrsknout	podst.	dok.
nachladnout	onemocnět	dok.	podst.
spřisáhnout	přísahouspojit	podst.	dok.
zadychtit	kom	dok.	podst.
zajíknout	jíknout	dok.	podst.
ochabnout	slabým	dok.	podst.
vehřmět	vjet	podst.	dok.
pomrznout	postupně	dok.	podst.
prostavět	stavbou	podst.	dok.
okřát	znovu	dok.	podst.
zaleknout	koho	podst.	dok.
ožlutět	zežloutnout	podst.	dok.
odhrozit	hrozbou	podst.	dok.
pofrknout	krátce	podst.	dok.
dostříknout	kam	podst.	dok.
zasyknout	syknout	dok.	podst.
vhltnout	hltnutím	podst.	dok.
požloutnout	zežloutnout	podst.	dok.
zrout	poprat	dok.	podst.
zarachotit	vydat	dok.	podst.
zaprsknout	prsknout	podst.	dok.
prostydnout	prochladnout	dok.	podst.
rozrachotit	začít	dok.	podst.
obstavět	obstavit	podst.	dok.
přidržet	přidržovat	dok.	ned.
krápnout	krápat	dok.	podst.
zavzít	vzít	dok.	podst.
doschnout	uschnout	dok.	podst.
přilísnout	přilísat	dok.	podst.
problednout	poněkud	dok.	podst.
vykoketnout	koketně	podst.	dok.
pomlknout	zmlknout	podst.	dok.
prostavět	stavěním	podst.	dok.
vdát	koho	dok.	podst.
zadýmnout	bafnout	podst.	dok.
rozblýsknout	náhlerozsvítit	dok.	podst.
posmrknout	lehce	podst.	dok.
zakvíknout	kviknout	podst.	dok.
zarupnout	rupnout	podst.	dok.
nakysnout	poněkud	dok.	podst.
klouznout	klouzat	dok.	podst.
podplout	proniknout	dok.	podst.
prorudnout	rudého	dok.	podst.
požloutnout	postupně	dok.	podst.
obeplout	vykonat	dok.	podst.
dolopotit	lopocením	dok.	podst.
omládnout	mládí	podst.	dok.
ovlahnout	zvlhnout	dok.	podst.
přišvihnout	jen	podst.	dok.
naskytnout	vyskytnout	dok.	podst.
poblesknout	zasvitnout	dok.	podst.
naspat	strávit	podst.	dok.
dohádnout	nabýt	dok.	podst.
zdechnout	pojít	podst.	dok.
nakmitnout	malý	dok.	podst.
podchladnout	ochladnout	podst.	dok.
začíst	čtení	dok.	podst.
rozplesknout	dopadnout	dok.	podst.
zašňupnout	šňupnout	podst.	dok.
spřisáhnout	přísahouvzájemně	podst.	dok.
obřeznout	oplodněna	podst.	dok.
povlhnout	povrchu	dok.	podst.
obhroubnout	trochu	podst.	dok.
provlhnout	naplnitvlhkostí	podst.	dok.
rozeklát	rozdvojit	podst.	dok.
usvadnout	uvadnout	podst.	dok.
zahvízdnout	zapísknout	podst.	dok.
zakáchnout	zvuk	podst.	dok.
pokrotnout	krotkým	podst.	dok.
odhrozit	postrašit	podst.	dok.
rozzlatit	zlatým	dok.	podst.
vycvrnknout	vymrštit	podst.	dok.
vkrást	vloudit	podst.	dok.
kvoknout	kvokat	podst.	dok.
zabziknout	bziknout	podst.	dok.
rozmoknout	změknout	dok.	podst.
obřeznout	státbřezí	dok.	podst.
vhrábnout	hrábnout	podst.	dok.
klopýtnout	klopýtat	dok.	podst.
doslídit	slíděním	podst.	dok.
rozřídnout	státřídkým	dok.	podst.
svistnout	vydat	podst.	dok.
kdáknout	kdákat	dok.	podst.
zahřmotit	krátce	podst.	dok.
vykviknout	kviknout	dok.	podst.
splasknout	zmenšit	dok.	podst.
dohádnout	poznání	dok.	podst.
rozmrznout	zmrzlý	podst.	dok.
vplout	plutímdostat	dok.	podst.
natnout	roztít	podst.	dok.
zašplíchnout	šplíchnout	podst.	dok.
probloudit	strávitblouděním	dok.	podst.
potlesknout	tlesknout	dok.	podst.
podchladnout	stanovenou	dok.	podst.
zakviknout	kvíknout	dok.	podst.
sešvihnout	shora	podst.	dok.
podtít	vespod	podst.	dok.
zakřapnout	křapnout	dok.	podst.
natít	roztít	podst.	dok.
zapípnout	pípnout	dok.	podst.
odchrochtnout	zvuk	dok.	podst.
podkrást	přikrást	dok.	podst.
přirachotit	rachotempřiblížit	podst.	dok.
přislepnout	státponěkud	dok.	podst.
změknout	státměkkým	podst.	dok.
odsupnout	zvuk	dok.	podst.
vsáknout	prolnout	dok.	podst.
zrout	servat	podst.	dok.
ztrpknout	trpčím	dok.	podst.
rozprásknout	praskotemrozlétnout	podst.	dok.
zachrápnout	chrápnout	dok.	podst.
vymoknout	mokrembýt	dok.	podst.
zřídnout	řidším	podst.	dok.
vstavět	vpravit	podst.	dok.
zadupnout	dupnout	podst.	dok.
splasknout	svůj	podst.	dok.
pozívnout	trochuzívnout	dok.	podst.
vštípnout	dostat	dok.	podst.
zavisnout	uváznout	podst.	dok.
rozbloudit	začít	podst.	dok.
posmrknout	krátce	dok.	podst.
unečistit	znečistit	dok.	podst.
rozmrznout	být	dok.	podst.
zamihnout	mihnout	dok.	podst.
pohvízdnout	hvízdnout	dok.	podst.
vycvrnknout	cvrnknutím	dok.	podst.
zadýmnout	při	podst.	dok.
zatřísknout	zavřít	dok.	podst.
vyďobnout	ven	podst.	dok.
vhupnout	hupnutím	podst.	dok.
potlesknout	trochu	podst.	dok.
zatřesknout	třásknout	podst.	dok.
zahonosit	krátce	dok.	podst.
vymoknout	přílišným	dok.	podst.
zašklíbnout	ušklíbnout	dok.	podst.
doplít	doplivnout	dok.	podst.
užasnout	kým	podst.	dok.
přidřepnout	malý	dok.	podst.
sešvihnout	švihemdostat	podst.	dok.
dolíhnout	líhnutí	dok.	podst.
zamávnout	mávnout	dok.	podst.
naplít	potřísnit	dok.	podst.
přeblesknout	něčem	dok.	podst.
vštípnout	jakoby	podst.	dok.
skápnout	stéci	dok.	podst.
promihnout	kmitnout	dok.	podst.
přirachotit	přijet	dok.	podst.
zacvrnknout	cvrnknout	dok.	podst.
omrznout	zmrznout	dok.	podst.
l	leknout	dok.	podst.
rozeklát	rozštěpit	dok.	podst.
doniknout	proniknout	podst.	dok.
ztuchnout	zatuchnout	dok.	podst.
zavlát	vlát	dok.	podst.
připomoci	pomoci	podst.	dok.
přehoustnout	nad	podst.	dok.
sdřepnout	usednout	podst.	dok.
odmoknout	odmočit	dok.	podst.
ukleknout	pokleknout	podst.	dok.
vykvasit	kvasit	dok.	podst.
přirachotit	přijít	podst.	dok.
obvyknout	zvyknout	dok.	podst.
dostavět	něčeho	podst.	dok.
pocuknout	cuknout	podst.	dok.
doradit	radění	dok.	podst.
nasládnout	státnasládlým	dok.	podst.
zaštknout	zaštkat	podst.	dok.
narudnout	zrudnout	podst.	dok.
dodechnout	dokončit	podst.	dok.
natuchnout	ztuchnout	dok.	podst.
zamítnout	pohnout	podst.	dok.
vytlít	tlenímvykotlat	dok.	podst.
prořídnout	řidším	podst.	dok.
zahnědnout	barvy	podst.	dok.
kmitnout	kmitat	podst.	dok.
naměknout	poněkud	dok.	podst.
šournout	přeběhnout	dok.	podst.
převzít	přejmout	podst.	dok.
klinknout	klinkat	dok.	podst.
okrvavit	poranit	dok.	podst.
rozestavit	rozličná	podst.	dok.
rozestavit	jednotlivě	dok.	podst.
rozeschnout	suchemrozestoupit	podst.	dok.
zacrnknout	cvrnknout	podst.	dok.
zavlát	krátce	dok.	podst.
vyleknout	vzrušit	podst.	dok.
vyrachotit	rachotem	podst.	dok.
porudnout	trochu	dok.	podst.
rozvlhnout	nasáknout	podst.	dok.
vycuknout	někoho	dok.	podst.
zasvědět	chvíli	podst.	dok.
zatřísknout	třísknutím	dok.	podst.
odsupnout	supivý	podst.	dok.
zatiknout	tiknout	dok.	podst.
přišramotit	přirachotit	podst.	dok.
podkrást	vplížit	dok.	podst.
omoknout	deštěm	dok.	podst.
