;tabák_N;tabatěrka_N;;;;;;
\;sráč_N;přizdisráč_N;srát;%;;;;
\;líbit_V;záliba_N;;zalíbit;;;;
\;placka_N;plácat_V;placatý;plácnout;;;;
\;bělidlo_N;bělírna_N;bělit;bělit;;;;
\;vlast_N;Vlastislav_N;*;%;;;;
\;výhoda_N;zvýhodnit_V;;výhodný;;;;
\;ozařovač_N;zářit_V;ozařovat;záře;;;;
\;zpívat_V;píseň_N;;pět;;;;
\;starý_A;stárka_N;;stárek;;;;
\;kalkulačka_N;kalkulátor_N;kalkulovat;kalkulovat;;;;
;dlouhý_A;podlouhlý_A;;;;;;
\;anexionizmus_N;anexní_A;anexe;anexe;;;;
\;přiměřený_A;příměr_N;přiměřit;přiměřit;;;;
\;rod_N;rozrod_N;rodit;rozrodit;;;;
\;ocet_N;octovatět_V;*;octový;;;;
\;denní_A;třídenní_A;den;%;;;;
\;Janek_None;jankovitý_A;Jan;janek;;;;
\;zdrhnout_V;drhat_V;;;;;;
\;hořet_V;oharek_N;;;;;;
\;význam_N;zbezvýznamnit_V;;bezvýznamný;;;;
\;vznikat_V;vynikat_V;;;;;;
\;štuk_N;štukatér_N;;štukovat;;;;
\;škvára_N;škvarek_N;škvařit;škvařit;;;;
\;lexikologie_NC;lexikální_A;%;lexikum;;;;
\;saponin_N;saponát_N;;;;;;
\;chvat_N;uchvátit_V;;chvátit;;;;
\;pysk_N;pyj_N;;;;;;
\;Štefan_N;Štěpán_N;;;;;;
\;žena_N;zženštit_V;*;ženský;;;;
\;českolipský_AC;Českolipsko_N;%;%;;;;
\;Uh_N;Užhorod_N;;;;;;
\;akceptovatelný_A;akceptor_N;akceptovat;akceptovat;;;;
\;spáleniště_N;pálit_V;spálit;;;;;
\;jelen_N;laň_N;;;;;;
\;žlutý_A;žluva_N;;;;;;
\;krk_N;Krkonoše_N;;;;;;
\;slech_N;přeslech_N;slyšet;přeslechnout;;;;
\;lid_N;zlidovět_V;*;lidový;;;;
\;lože_N;děloha_N;ležet;;;;;
\;vybít_V;vybíjená_N;bít;vybíjet;;;;
\;zhebnout_V;hebký_A;;;;;;
\;šprcka_N;prcat_V;;;;;;
\;propagátor_N;propaganda_N;propagovat;propagovat;;;;
\;prs_N;poprsník_N;;poprsí;;;;
\;vyfoukat_V;výfuk_N;foukat;vyfukovat;;;;
\;lazaret_N;Lazar_N;lazar;;;;;
\;Řehoř_N;Řehák_N;;;;;;
\;sto_C;Stowasser_N;;;;;;
\;rádiový_A;rádium_N;rádio;;;;;
;tisk_N;soutisk_N;;;;;;
\;souhrn_N;hrnout_V;shrnout;;;;;
\;Tomáš_N;Tomeš_N;;;;;;
\;dech_N;vdech_N;;vdechnout;;;;
;značný_A;význačný_A;značit;;;;;
\;marka_N;markýrovat_V;;;;;;
\;psychóza_N;psychika_N;;;;;;
\;sytý_A;nenasytný_A;;nasytit;;;;
\;dudlík_N;dumlat_V;dudlat;;;;;
\;koncipient_N;koncept_N;%;%;;;;
\;Růžena_N;růže_N;;;;;;
\;rezavět_V;nerez_A;rez;nerezavějící;;;;
\;choroba_N;choromyslný_A;chorý;%;;;;
\;federace_N;federalismus_N;;federální;;;;
\;doba_N;nádoba_N;;;;;;
;smrt_N;smrtící_A;mřít;;;;;
;vzájemný_A;navzájem_D;;;;;;
\;banka_N;bankomat_N;;%;;;;
\;tatar_N;Tatarka_N;Tatar;Tatar;;;;
\;letucha_N;poletucha_N;létat;létat;;;;
\;rezavý_A;zrzavý_A;rez;;;;;
\;veganský_A;veganství_N;vegan;vegan;;;;
\;škemrat_V;žebrat_V;;;;;;
\;Řehoř_N;Říha_N;;;;;;
\;kynout_V;pokyn_N;;pokynout;;;;
;bříza_N;březen_N;;;;;;
\;gala_N;galantní_A;;;;;;
\;akt_N;aktuální_A;;;;;;
\;pohoří_N;shůry_D;hora;hora;;;;
\;Pankrác_N;Servác_N;;;;;;
\;leckdy_D;lecjak_D;%;%;;;;
;zelený_A;nazelenalý_A;;;;;;
\;říct_V;prorok_N;;;;;;
\;znechutit_V;nechutenství_N;nechutný;chutnat;;;;
\;subdodávka_N;subdodavatel_N;dodávka;dodavatel;;;;
\;duchcovský_A;Duchcovan_N;Duchcov;Duchcov;;;;
\;pět_V;spět_V;;;;;;
\;blogovat_V;blogger_N;blog;blog;;;;
\;spoušť_N;pustošit_V;spustit;pustý;;;;
\;etymologie_NC;etymologizovat_V;%;etymologický;;;;
\;potlach_N;tlachat_V;;;;;;
\;stálý_A;neustálý_A;stát;neustat;;;;
\;záducha_N;zádušný_A;;duše;;;;
\;znenadání_D;nenadálý_A;nadít;nadít;;;;
\;splavný_A;splávek_N;splavit;splavit;;;;
\;Petr_N;Petronila_N;;;;;;
\;běh_N;doběh_N;běžet;doběhnout;;;;
\;splést_V;spletitý_A;plést;spleť;;;;
\;tak_None;tolik_D;;;;;;
\;mizerný_A;miserere_V;mizera;*;;;;
\;Blažej_N;Blažeková_N;;Blažek;;;;
\;imbecil_N;debil_N;;;;;;
\;beryl_N;beryllium_N;;;;;;
\;hajzlpapír_N;papír_N;%;;;;;
\;dalajlama_N;lama_N;%;;;;;
§;pastvina_N;pást_V;;*;;;;
\;přeprodejce_N;přeprodej_N;přeprodávat;přeprodávat;;;;
\;infopanel_NC;panel_N;%;%;;;;
§;irkutský_A;Irkutsk_N;;;;;;
§;lenost_N;líný_A;;;;;;
§;kredencká_N;kredenc_N;;;;;;
§;oblouk_N;oblý_A;;;;;;
§;soukolí_N;kolo_N;;;;;;
§;kalhotky_N;kalhoty_N;;;;;;
§;abortivní_A;abortus_N;;;;;;
\;chámovod_N;chám_N;%;;;;;
§;havanský_A;Havana_N;;;;;;
§;zajisté_T;jistý_A;;;;;;
§;Bedřiška_N;Bedřich_N;;;;;;
\;ionosféra_N;iont_N;%;;;;;
§;institucionální_A;instituce_N;;;;;;
§;diktát_N;diktovat_V;;;;;;
§;krovka_N;krýt_V;;;;;;
§;sezónní_A;sezona_N;;;;;;
;dudy_N;dudat_V;;;;;;
\;mayovka_N;May_N;Mayův;;;;;
§;otýpečka_N;otýpka_N;;otep;;;;
§;Šafář_N;šafář_N;;;;;;
§;rentiér_N;renta_N;;;;;;
§;policejní_A;policie_N;;;;;;
\;jednorožec_N;roh_N;%;;;;;
§;Alžířan_N;Alžír_N;;;;;;
§;rabínský_A;rabi_N;rabín;;;;;
\;bankéř_N;bank_N;banka;;;;;
§;avunkulokalita_N;avunkulokální_A;;%;;;;
§;bordeauxský_A;Bordeaux_N;;;;;;
§;kyrysar_N;kyrys_N;;;;;;
§;heligonka_N;heligón_N;;;;;;
\;zlatokop_N;kopat_V;%;;;;;
§;ekvádorský_A;Ekvádor_N;;;;;;
§;sviňák_N;svině_N;;;;;;
§;výstružník_N;vystružit_V;;;;;;
\;hladomor_N;hlad_N;%;;;;;
\;kvantitativní_A;kvantum_N;kvantita;;;;;
§;tloušťka_N;tlustý_A;;;;;;
§;kotoul_N;kutálet_V;;;;;;
;rys_N;rýsovat_V;;;;;;
§;vyšehradský_A;Vyšehrad_N;;;;;;
§;velšský_A;Wales_N;;;;;;
§;Pivrncová_N;Pivrnec_N;;;;;;
§;mělnický_A;Mělník_N;;;;;;
§;přadlena_N;příst_V;;;;;;
§;aromatický_A;aróma_N;;;;;;
§;hudební_A;hudba_N;;houst;;;;
§;kotangens_N;tangens_N;;;;;;
§;mediální_A;médium_N;;;;;;
§;dvořan_N;dvůr_N;;;;;;
\;divoženka_N;divý_A;%;;;;;
§;tamější_A;tam_D;;;;;;
§;pekelný_A;peklo_N;;;;;;
\;gotický_A;Gót_N;gotika;;;;;
§;sendvičovač_N;sendvič_N;;;;;;
§;korejština_N;Korea_N;;;;;;
§;kojná_N;kojit_V;;;;;;
§;čnělka_N;čnít_V;;;;;;
§;píchačky_N;píchat_V;;;;;;
\;judaismus_N;Judea_N;Juda;;;;;
§;štěpkovač_N;štěpka_N;;štěpit;;;;
§;tísnit_V;tíseň_N;;těsný;;;;
§;belgický_A;Belgie_N;;;;;;
§;jachting_N;jachta_N;;;;;;
\;sopranistka_N;soprán_N;sopranista;;;;;
§;mazurský_A;Mazury_N;;;;;;
§;teletník_NC;tele_N;;;;;;
§;kapat_V;kápnout_V;;;;;;
§;zeleň_N;zelený_A;;;;;;
§;aramejský_A;Aram_N;;;;;;
§;kližka_N;klih_N;;;;;;
