# v případě manuální anotace: 1. sloupec: @ = label nesprávně; % = label správně; PRÁZDNO = label manuálně neanotován
	poslouchávat–V	poslechnout si–V	dok.
%	poškodit–V	poškozovat–V	ned.
	ustupovat–V	ustoupit–V	dok.
	zaházet–V	zahodit–V	dok.
	leknout–V	lekávat–V	nás.
	přivádět–V	přivést–V	dok.
%	vyučovat–V	vyučovávat–V	nás.
	odvinovat–V	odvíjet–V	ned.
%	cítit–V	cítívat–V	nás.
%	hrabat–V	hrabávat–V	nás.
	natáčet–V	natočit–V	dok.
%	vydechnout–V	vydechovat–V	ned.
	vydírat–V	vydrat–V	dok.
%	zahájit–V	zahajovat–V	ned.
%	odcházet–V	odcházívat–V	nás.
	rozehrávat–V	rozehrát–V	dok.
%	sedat–V	sednout–V	dok.
	vtahovat–V	vtáhnout–V	dok.
%	vzhlédat–V	vzhlížet–V	ned.
	sklidit–V	sklízívat–V	nás.
%	vychutnat–V	vychutnávat–V	ned.
	zadávat–V	zadat–V	dok.
	spávat–V	spát–V	ned.
%	potvrdit–V	potvrzovat–V	ned.
%	pobýt–V	pobývat–V	ned.
	usmívat–V	usmát–V	dok.
	vyjmenovávat–V	vyjmenovat–V	dok.
	popírat–V	popřít–V	dok.
	vysýpat–V	vysypávat–V	ned.
	koukávat–V	koukat–V	ned.
	těšívat–V	těšit–V	ned.
	vloupávat–V	vloupat–V	dok.
	zamezovat–V	zamezit–V	dok.
	tkvívat–V	tkvět–V	ned.
%	vypočítat–V	vypočítávat–V	ned.
	odevzdávat–V	odevzdat–V	dok.
%	ohřát–V	ohřávat–V	ned.
	prohlašovat–V	prohlásit–V	dok.
%	prosit–V	prosívat–V	nás.
	vyletět–V	vylétávat–V	nás.
	zaplavovat–V	zaplavit–V	dok.
%	pohledět–V	pohlížet–V	ned.
	zásobovat–V	zásobit–V	dok.
	podmiňovat–V	podmínit–V	dok.
	podtrhnout–V	podtrhávat–V	ned.
	říkat–V	říct–V	dok.
	zvonívat–V	zvonit–V	ned.
	vybuchovat–V	vybouchnout–V	dok.
	kouknout–V	koukávat–V	nás.
%	pobíhat–V	pobíhávat–V	nás.
	chystávat–V	chystat–V	ned.
	snášívat–V	snášet–V	ned.
	odsunovat–V	odsouvat–V	ned.
%	vznikat–V	vzniknout–V	dok.
	odstrkovat–V	odstrkat–V	ned.
%	vymykat–V	vymknout–V	dok.
	vyslechnout–V	vyslýchat–V	ned.
	opírávat–V	opřít–V	dok.
	vzdechnout–V	vzdychat–V	ned.
%	kopat–V	kopnout–V	dok.
%	vymanit–V	vymaňovat–V	ned.
	střelit–V	střílívat–V	nás.
%	léčit–V	léčívat–V	nás.
	líhávat–V	líhat–V	nás.
	odlétnout–V	odlétávat–V	nás.
	očisťovat–V	očišťovat–V	ned.
	prohlížívat–V	prohlédnout–V	dok.
	vyvracet–V	vyvrátit–V	dok.
	převládat–V	převládnout–V	dok.
	sedávat–V	sedat–V	nás.
	odjet–V	odjíždívat–V	nás.
	moct–V	moci–V	ned.
%	přenést–V	přenášet–V	ned.
	nahrávat–V	nahrát–V	dok.
	otvírat–V	otevírat–V	ned.
%	prokázat–V	prokazovat–V	ned.
%	přispět–V	přispívat–V	ned.
%	překvapit–V	překvapovat–V	ned.
	pojišťovat–V	pojistit–V	dok.
	vyhlédat–V	vyhlédnout–V	dok.
%	mizet–V	mizívat–V	nás.
	namlouvat–V	namluvit–V	dok.
	přerušovat–V	přerušit–V	dok.
	sklízet–V	sklidit–V	dok.
%	zdvojnásobit–V	zdvojnásobovat–V	ned.
%	svrhnout–V	svrhávat–V	ned.
	tázávat–V	tázat–V	ned.
%	zhasnout–V	zhasínat–V	ned.
	spisovat–V	sepisovat–V	ned.
	osoušet–V	osušit–V	dok.
	účinkovávat–V	účinkovat–V	ned.
	povzdechnout–V	povzdychovat–V	ned.
	snižovat–V	snížit–V	dok.
	sedívat–V	sedávat–V	nás.
%	citovat–V	citovávat–V	nás.
%	otisknout–V	otiskovat–V	ned.
	slepovat–V	slepit–V	dok.
	zavítávat–V	zavítat–V	dok.
	mlátívat–V	mlátit–V	ned.
%	rozpadat–V	rozpadávat–V	ned.
%	odevzdat–V	odevzdávat–V	ned.
	zdvíhat–V	zdvihávat–V	nás.
	naříkávat–V	nařknout–V	dok.
	postýsknout–V	postýskávat–V	ned.
	věznívat–V	věznit–V	ned.
	přebírávat–V	převzít–V	dok.
	přehlédnout–V	přehlížet–V	ned.
	krčívat–V	krčit–V	ned.
	vjíždět–V	vjet–V	dok.
%	zatlačit–V	zatlačovat–V	ned.
%	ztotožnit–V	ztotožňovat–V	ned.
%	vyvolat–V	vyvolávat–V	ned.
%	postoupit–V	postupovat–V	ned.
	sečítat–V	sčíst–V	dok.
%	vyjmenovat–V	vyjmenovávat–V	ned.
%	vyjednat–V	vyjednávat–V	ned.
	vyklizovat–V	vyklízet–V	ned.
	vymlouvat–V	vymluvit–V	dok.
	lovívat–V	lovit–V	ned.
	hlídávat–V	hlídat–V	ned.
	svléct–V	svléknout–V	dok.
	prohodit–V	proházet–V	dok.
	docilovat–V	docílit–V	dok.
%	vnášet–V	vnášívat–V	nás.
	svěřovat–V	svěřit–V	dok.
%	přednášet–V	přednášívat–V	nás.
	připravovat–V	připravit–V	dok.
	podlehnout–V	podléhat–V	ned.
	kroužívat–V	kroužit–V	ned.
	rozdílet–V	rozdělit–V	dok.
%	vylézt–V	vylézat–V	ned.
	vzkazovat–V	vzkázat–V	dok.
	dostavovat–V	dostavit–V	dok.
	rozesmávat–V	rozesmívat–V	ned.
	rozmyslet–V	rozmyslit–V	dok.
	vydychnout–V	vydýchnout–V	dok.
	stavívat–V	stavět–V	ned.
	zapadávat–V	zapadat–V	dok.
	nakupovat–V	nakoupit–V	dok.
%	slyšet–V	slyšívat–V	nás.
%	ubíhat–V	uběhnout–V	dok.
	zhoršovat–V	zhoršit–V	dok.
	přijíždívat–V	přijet–V	dok.
	opisovat–V	opsat–V	dok.
%	osušit–V	osušovat–V	ned.
	omývat–V	omýt–V	dok.
	házet–V	hodit–V	dok.
	potřást–V	potřásávat–V	nás.
%	vzejít–V	vzcházet–V	ned.
