Automatic roots for stát#V:	ta tá av zů před vý roze ve zá nad obe se ebni va ná pod soustav an pří ob nástavb čn u vá dlo čko podstav sestáva sestává ební stá pode obstávka odstav podstavec podstaveč představec představen představenstvo super sestavba ička stavení ítko ej iště sto tví kyn zůstání
Manual roots for stát#V:	


představený	představený-1_^(si_něco;_něco/někoho_někomu)_(*5it-1)	A
představenost	představenost-1_^(si_něco;_něco/někoho_někomu)_(*5ý-1)	N
představenstvo	představenstvo	N
představitel	představitel	N
představitelka	představitelka_^(*2)	N
představitelský	představitelský	A
představitelsky	představitelsky_^(*1ý)	D
představitelův	představitelův_^(*2)	A
představitelný	představitelný-1_^(si_něco;_něco/někoho_někomu)_(*6-1)	A
představitelně	představitelně-1_^(si_něco;_něco/někoho_někomu)_(*3ý-1)	D
představitelnost	představitelnost-1_^(si_něco;_něco/někoho_někomu)_(*5ý-1)	N
představivší	představivší-1_^(si_něco;_něco/někoho_někomu)_(*5t-1)	A
představivý	představivý	A
představivost	představivost_^(*3ý)	N
představovat	představovat_:T	V
představovací	představovací_^(*2t)	A
představování	představování_^(*3at)	N
představovaný	představovaný_^(*2t)	A
představující	představující_^(*5ovat)	A
přestavit	přestavit_:W_^(jinak_nastavit)	V
přestavba	přestavba	N
přestavbový	přestavbový	A
přestavbově	přestavbově_^(*1ý)	D
přestavení	přestavení_^(jinak_nastavit)_(*3it)	N
přestavený	přestavený_^(jinak_nastavit)_(*3it)	A
přestavitelný	přestavitelný_^(jinak_nastavit)_(*4)	A
přestavitelně	přestavitelně_^(jinak_nastavit)_(*1ý)	D
přestavitelnost	přestavitelnost_^(jinak_nastavit)_(*3ý)	N
přistavit	přistavit_:W_^(např._auto_k_naložení)	V
přístavba	přístavba	N
přístavbový	přístavbový	A
přístavek	přístavek	N
přístavkový	přístavkový	A
přistavení	přistavení_^(např._auto_k_naložení)_(*3it)	N
přistavený	přistavený_^(např._auto_k_naložení)_(*3it)	A
přistavovat	přistavovat_:T	V
přistavovací	přistavovací_^(*2t)	A
přistavování	přistavování_^(*3at)	N
přistavovaný	přistavovaný_^(*2t)	A
přistavující	přistavující_^(*5ovat)	A
rozestavit	rozestavit_:W	V
rozestavení	rozestavení_^(*3it)	N
rozestavený	rozestavený_^(*3it)	A
rozestaveně	rozestaveně_^(*1ý)	D
rozestavenost	rozestavenost_^(*3ý)	N
rozestavovat	rozestavovat_:T	V
rozestavování	rozestavování_^(*3at)	N
rozestavovaný	rozestavovaný_^(*2t)	A
sestavit	sestavit_:W	V
sestava	sestava	N
sestavný	sestavný	A
supersestava	supersestava	N
