,2B_str38,hyzdič,hyzdit,NO_PARENT_IN_DERINET
-,2B_str38,infrazářič,zářit,NO_PARENT_IN_DERINET
-,2B_str38,iontoměnič,měnit,NO_PARENT_IN_DERINET
,2B_str38,jádrovač,jádrovat,NO_PARENT_IN_DERINET
-,2B_str38,kamenolamač,lámat,NO_PARENT_IN_DERINET
,2B_str38,kladeč,klást,NO_PARENT_IN_DERINET
,2B_str38,klepáč,klepat,NO_PARENT_IN_DERINET
-,2B_str38,knihvazač,vázat,NO_PARENT_IN_DERINET
,2B_str38,krouhač,krouhat,NO_PARENT_IN_DERINET
,2B_str38,kulič,kulit,NO_PARENT_IN_DERINET
,2B_str38,kývač,kývat,NO_PARENT_IN_DERINET
-,2B_str38,minipočítač,počítat,NO_PARENT_IN_DERINET
,2B_str38,mleč,mlít,NO_PARENT_IN_DERINET
,2B_str38,nabírač,nabírat,NO_PARENT_IN_DERINET
,2B_str38,nabízeč,nabízet,NO_PARENT_IN_DERINET
,2B_str38,nabourávač,nabourávat,NO_PARENT_IN_DERINET
,2B_str38,nakupovač,nakupovat,NO_PARENT_IN_DERINET
,2B_str38,napaječ,napájet,NO_PARENT_IN_DERINET
,2B_str38,napomahač,napomáhat,NO_PARENT_IN_DERINET
,2B_str38,napomínač,napomínat,NO_PARENT_IN_DERINET
,2B_str38,naříkač,naříkat,NO_PARENT_IN_DERINET
,2B_str38,navlékač,navlékat,NO_PARENT_IN_DERINET
,2B_str38,normovač,normovat,NO_PARENT_IN_DERINET
,2B_str38,nýtovač,nýtovat,NO_PARENT_IN_DERINET
,2B_str38,obkládač,obkládat,NO_PARENT_IN_DERINET
,2B_str38,odlakovač,odlakovat,NO_PARENT_IN_DERINET
,2B_str38,odlehčovač,odlehčovat,NO_PARENT_IN_DERINET
,2B_str38,odlévač,odlévat,NO_PARENT_IN_DERINET
,2B_str38,odmlžovač,odmlžovat,NO_PARENT_IN_DERINET
,2B_str38,odnašeč,odnášet,NO_PARENT_IN_DERINET
,2B_str38,odnášeč,odnášet,NO_PARENT_IN_DERINET
,2B_str38,odpeckovávač,odpeckovávat,NO_PARENT_IN_DERINET
,2B_str38,odpírač,odpírat,NO_PARENT_IN_DERINET
,2B_str38,odpopílkovač,odpopílkovat,NO_PARENT_IN_DERINET
,2B_str38,odrezovač,odrezovat,NO_PARENT_IN_DERINET
,2B_str38,odvaděč,odvádět,NO_PARENT_IN_DERINET
,2B_str38,odvlhčovač,odvlhčovat,NO_PARENT_IN_DERINET
