	herinkův_,h_^(uzený_sleď)_(*3ek) A	0.975659281466229	NEW: herinek_,h_^(uzený_sleď) N	OLD: herink N
	Herková_;S N	0.617713074167645	NEW: Herko_;S N	OLD: Herka_;S N
	hermetikův_^(*2) A	0.919910594335873	NEW: hermetika N	OLD: hermetik N
+	antiheroicky_^(*1ý) D	0.970913369610466	NEW: antiheroický A	OLD: heroicky_^(*1ý) D
	herynkův_^(*3ek) A	0.982752905832971	NEW: herynk_,h N	OLD: herynek N
	Heskův_;S_^(*3ek) A	0.340243642695673	NEW: Heske_;S N	OLD: Hesek_;S N
	Heskův_;S_^(*3ek) A	0.328040982448207	NEW: Hesko_;S N	OLD: Hesek_;S N
	Hesiodův_;S_^(*7ésiodův) A	0.972683345296534	NEW: Hesiod_;S N	OLD: Hésiodův_;S_;Y_^(*2os) A
	Hetešův_;S_^(*2) A	0.881585671192826	NEW: Heteša_;S N	OLD: Heteš_;S N
	Hetešová_;S N	0.967675190114826	NEW: Heteš_;S N	OLD: Heteša_;S N
	hezounký A	0.672055577098990	NEW: hezoun N	OLD: hezký A
	hezounkův_^(*3ek) A	0.932984320197175	NEW: hezounka_^(*2) N	OLD: hezounek N
	Hilčrův_;S_^(*2) A	0.439285467926076	NEW: Hilčer_;S N	OLD: Hilčr_;S N
	Hildegardův_;S_^(*2) A	0.891185986201348	NEW: Hildegarda_;Y_,t N	OLD: Hildegard_;S N
	Hippokratův_;S_^(*2es) A	0.977071618409039	NEW: Hippokrat_;S N	OLD: Hippokrates_;S N
+	pseudohistorický A	0.944499339365283	NEW: pseudohistorie N	OLD: historický A
+	pseudohistoricky_^(*1ý) D	0.973489319917262	NEW: pseudohistorický A	OLD: historicky_^(*1ý) D
+	superhistoricky_^(*1ý) D	0.972866930203308	NEW: superhistorický A	OLD: historicky_^(*1ý) D
+	antihistoricky_^(*1ý) D	0.972230345496674	NEW: antihistorický A	OLD: historicky_^(*1ý) D
+	metahistoricky_^(*1ý) D	0.972230345496674	NEW: metahistorický A	OLD: historicky_^(*1ý) D
+	antihitlerovsky_^(*1ý) D	0.972866930203308	NEW: antihitlerovský A	OLD: hitlerovsky_^(*1ý) D
	hladovka N	0.333184694964150	NEW: hladovec N	OLD: hladový A
	hlásnice N	0.826128153458767	NEW: hlásník_,s N	OLD: hlásný A
	hlavatka N	0.309618567184439	NEW: hlavatec N	OLD: hlavatý A
	Hlávkův_;S_^(*3ek) A	0.902358251529135	NEW: Hlávka_;S N	OLD: Hlávek_;S N
	Hlávkův_;S_^(*3ek) A	0.902358251529135	NEW: Hlávka_;S N	OLD: Hlávek_;S N
	Hlávkův_;S_^(*3ek) A	0.892412063789759	NEW: Hlávka-1_;S N	OLD: Hlávek_;S N
	Hlávkův_;S_^(*3ek) A	0.892412063789759	NEW: Hlávka-1_;S N	OLD: Hlávek_;S N
	Hlavinkův_;S_^(*3ek) A	0.966194541919996	NEW: Hlavinek_;S N	OLD: Hlavinka_;S N
+	hlídací_^(*2t) A	0.992184597667563	NEW: hlídat_:T V	OLD: hledat_:T V
	hlezennost_^(*3ý) N	0.542272841556726	NEW: hlezenní A	OLD: hlezenný A
	hlohovecký A	0.633906605972104	NEW: hlohovec_;L_^(rostlina) N	OLD: Hlohovec_;G N
	Hloučelův_;S_^(*2) A	0.875133985831771	NEW: Hloučela_;G N	OLD: Hloučel_;S N
	Hlouchův_;S_^(*2a) A	0.977876349223180	NEW: Hlouch_;S N	OLD: Hloucha_;S N
	Hlouchová_;S N	0.968412803493555	NEW: Hlouch_;S N	OLD: Hloucha_;S N
	Hluškův_;S_^(*3ek) A	0.309747361452184	NEW: Hluško_;S N	OLD: Hlušek_;S N
	hmatník N	0.426773623886281	NEW: hmatný A	OLD: hmatat_:T V
	Hnátkův_;S_^(*3ek) A	0.309747361452184	NEW: Hnátko_;S N	OLD: Hnátek_;S N
	hnědozemní A	0.397163556610039	NEW: hnědozem N	OLD: hnědozemě N
	hniličení_,s_^(*3it) N	0.975971881326128	NEW: hniličit_:T_,s V	OLD: hniličet_:T V
	hniličený_,s_^(*3it) A	0.968336704593738	NEW: hniličit_:T_,s V	OLD: hniličet_:T V
	hniličitelný_,s_^(*6et) A	0.962837137172290	NEW: hniličit_:T_,s V	OLD: hniličet_:T V
	Hockův_;S_^(*3ek) A	0.304672439793583	NEW: Hocko_;S N	OLD: Hocek_;S N
	Hocková_;S N	0.565540360479045	NEW: Hocko_;S N	OLD: Hock_;S N
	Hoderův_;S_^(*2a) A	0.974834749499644	NEW: Hoder_;S N	OLD: Hodera_;S N
	hodnotnost_^(*3ý) N	0.542272841556726	NEW: hodnotní_,a A	OLD: hodnotný A
	Hodurův_;S_^(*2a) A	0.977354557682924	NEW: Hodur_;S N	OLD: Hodura_;S N
	Hodurová_;S N	0.967675190114826	NEW: Hodur_;S N	OLD: Hodura_;S N
	Hoffmeistrův_;S_^(*2) A	0.495812663725398	NEW: Hoffmeister_;S N	OLD: Hoffmeistr_;S N
	Högrův_;S_^(*2) A	0.460129683736773	NEW: Höger_;S N	OLD: Högr_;S N
	Hochmeistrův_;S_^(*2) A	0.468831281952478	NEW: Hochmeister_;S N	OLD: Hochmeistr_;S N
+	superhokejistův_^(*2a) A	0.928266340538661	NEW: superhokejista N	OLD: hokejistův_^(*2a) A
	Holečkův_;S_^(*3ek) A	0.314868536542483	NEW: Holečko_;S N	OLD: Holeček_;S N
	Hollandův_;S_^(*2) A	0.332087156567439	NEW: Hollande_;S N	OLD: Holland_;S N
+	antihollywoodsky_^(*1ý) D	0.973489319917262	NEW: antihollywoodský A	OLD: hollywoodsky_^(*1ý) D
+	holografní A	0.503762499615540	NEW: holograf N	OLD: holografie N
	Holoušův_;S_^(*2) A	0.894680171486993	NEW: Holouša_;S N	OLD: Holouš_;S N
	homiletikův_^(*2) A	0.921649889660618	NEW: homiletika N	OLD: homiletik N
	homonymnost N	0.548185275899436	NEW: homonymní A	OLD: homonymný A
	homozygotnost N	0.559967809315270	NEW: homozygotní A	OLD: homozygotný A
	Honajzrův_;S_^(*2) A	0.477943034456678	NEW: Honajzer_;S N	OLD: Honajzr_;S N
	honkonsky_,s_,x_^(*3gský) D	0.968823661530285	NEW: honkonský A	OLD: honkongský_,s_,x A
	Honzírkův_;S_^(*3ek) A	0.962480605331194	NEW: Honzírek_;S N	OLD: Honzírka_;S N
	Hookův_;S_^(*2) A	0.340243642695673	NEW: Hooke_;S N	OLD: Hook_;S N
	Horčicův_;S_^(*2) A	0.884052360943592	NEW: Horčica_;S N	OLD: Horčic_;S N
	Horčicová_;S N	0.968412803493555	NEW: Horčic_;S N	OLD: Horčica_;S N
	horkomilně_^(*1ý) D	0.859623370860373	NEW: horkomilní A	OLD: horkomilný A
	horkovodnost_^(*3ý) N	0.554084139883903	NEW: horkovodní A	OLD: horkovodný A
	Horníček_;S N	0.566061913958489	NEW: Horník_;S N	OLD: Hornik_;S N
	hornotrácky_,x_^(*5hrácký) D	0.970232353695015	NEW: hornotrácký A	OLD: hornothrácký A
	horomilně_^(*1ý) D	0.856721203710959	NEW: horomilní A	OLD: horomilný A
	hořčičnost_^(*3ý) N	0.542272841556726	NEW: hořčiční A	OLD: hořčický A
	hořenost_^(*4t) N	0.530413832843691	NEW: hoření A	OLD: hořený_^(*2t) A
+	pseudohospodářčin_^(*3) A	0.976521588887309	NEW: pseudohospodářka_^(*2) N	OLD: hospodářčin_^(*3) A
+	pseudohospodářka_^(*2) N	0.916400604707070	NEW: pseudohospodář N	OLD: hospodářka_^(*2) N
+	pseudohospodářův_^(*2) A	0.988452243916897	NEW: pseudohospodář N	OLD: hospodářův_^(*2) A
	Hostašův_;S_^(*2) A	0.980097818435417	NEW: Hostaš_;S N	OLD: Hostaša_;S N
	hostinka_^(^DI*2a) N	0.357615391143078	NEW: hostinec N	OLD: hostina N
	hostitelství N	0.301664159385928	NEW: hostitelný A	OLD: hostitelský A
	Hoškův_;S_^(*3ek) A	0.328040982448207	NEW: Hoško_;S N	OLD: Hošek_;S N
	houslařka_^(*2) N	0.911781874401676	NEW: houslař N	OLD: houslista N
	Hrabáček_;S N	0.694721578103831	NEW: Hrabáč_;S N	OLD: Hrabák_;S N
	Hrabišův_;S_^(*2) A	0.326819519101395	NEW: Hrabiše_;S N	OLD: Hrabiš_;S N
+	superhráččin_^(*3) A	0.973627059445127	NEW: superhráčka_^(*2) N	OLD: hráččin_^(*3) A
+	superhráčka_^(*2) N	0.906801472226086	NEW: superhráč N	OLD: hráčka_^(*2) N
+	superhráčův_^(*2) A	0.987009014560667	NEW: superhráč N	OLD: hráčův_^(*2) A
+	hradec-1_,s_^(zdrobnělina_k_hrad) N	0.603743729497933	NEW: hrad N	OLD: hradit_:T V
	Hráchův_;S_^(*2a) A	0.977354557682924	NEW: Hrách_;S N	OLD: Hrácha_;S N
	hrávající_^(*6t) A	0.462969480153898	NEW: hrát_:T V	OLD: hrávat_:T_^(*3t) V
	Hrčkův_;S_^(*3ek) A	0.900237056843544	NEW: Hrčka_;S N	OLD: Hrček_;S N
	hrdelnost_^(*3ý) N	0.536348476263023	NEW: hrdelní A	OLD: hrdelný A
+	superhrdinčin_^(*3ka) A	0.981234584616509	NEW: superhrdinka N	OLD: hrdinčin_^(*3ka) A
+	superhrdinka N	0.820214419385579	NEW: superhrdina N	OLD: hrdinka N
+	antihrdinka N	0.816671263762393	NEW: antihrdina N	OLD: hrdinka N
+	superhrdinsky_^(*1ý) D	0.971579261816791	NEW: superhrdinský A	OLD: hrdinsky_^(*1ý) D
+	antihrdinsky_^(*1ý) D	0.970913369610466	NEW: antihrdinský A	OLD: hrdinsky_^(*1ý) D
+	pseudohrdinův_^(*2a) A	0.925025158700327	NEW: pseudohrdina N	OLD: hrdinův_^(*2a) A
	hrdlořezský A	0.827852370918465	NEW: hrdlořez N	OLD: Hrdlořezy_;G N
	Hricková_;S N	0.571389799309269	NEW: Hricko_;S N	OLD: Hrick_;S N
	Hrickův_;S_^(*2o) A	0.977354557682924	NEW: Hrick_;S N	OLD: Hricko_;S N
+	hrneček N	0.621503443820045	NEW: hrnek N	OLD: hrnec N
	Hromádková_;S N	0.583027489003891	NEW: Hromádko_;S N	OLD: Hromádka-1_;S N
	Hromátková_;S N	0.583027489003891	NEW: Hromátko_;S N	OLD: Hromátka_;S N
	Hromátkův_;S_^(*2a) A	0.320035124666801	NEW: Hromátko_;S N	OLD: Hromátka_;S N
	hromničnost_^(*3ý) N	0.548185275899436	NEW: hromniční A	OLD: hromnický A
	Hroškův_;S_^(*3ek) A	0.892412063789759	NEW: Hroška_;G N	OLD: Hrošek_;S N
	Hroškův_;S_^(*3ek) A	0.309747361452184	NEW: Hroško_;S N	OLD: Hrošek_;S N
	Hrošková_;S N	0.571389799309269	NEW: Hroško_;S N	OLD: Hroška_;G N
	Hrouzův_;S_^(*2a) A	0.979627329220022	NEW: Hrouz_;S N	OLD: Hrouza_;S N
	Hrouzová_;S N	0.970890481257749	NEW: Hrouz_;S N	OLD: Hrouza_;S N
	hrudnost_,a_^(*3ý) N	0.530413832843691	NEW: hrudní A	OLD: hrudný_,a A
+	hříbeček N	0.627096232463415	NEW: hříbek N	OLD: hříbě N
+	zahřměný_^(*3ít) A	0.987459184783510	NEW: zahřmět_:W V	OLD: hřmět_:T V
	hubička N	0.898421829966370	NEW: hubič N	OLD: hubka N
	Huckův_;S_^(*3ek) A	0.304672439793583	NEW: Hucko_;S N	OLD: Hucek_;S N
	Hučkův_;S_^(*3ek) A	0.304672439793583	NEW: Hučko_;S N	OLD: Huček_;S N
	Hudalův_;S_^(*2a) A	0.974834749499644	NEW: Hudal_;S N	OLD: Hudala_;S N
	Hudeček_;S N	0.612570577589989	NEW: Hudek_;S N	OLD: Hudec_;S N
	Hugův_;S_^(*2) A	0.371746883833230	NEW: Hugo-2_;S N	OLD: Hug_;S N
	Hugův_;S_^(*2) A	0.371746883833230	NEW: Hugo-2_;S N	OLD: Hug_;S N
	Hugův_;S_^(*2) A	0.346872079803089	NEW: Hugo-3_;G N	OLD: Hug_;S N
	Hugův_;S_^(*2) A	0.346872079803089	NEW: Hugo-3_;G N	OLD: Hug_;S N
	Hujová_;S N	0.559672610669537	NEW: Hujo_;S N	OLD: Huja_;S N
	Hullův_;S_^(*2) A	0.316415152344979	NEW: Hulle_;S N	OLD: Hull_;S N
+	humanistický A	0.584918375416958	NEW: humanistika N	OLD: humanista N
+	pseudohumanistčin_^(*3a) A	0.976521588887309	NEW: pseudohumanistka_^(*2a) N	OLD: humanistčin_^(*3a) A
+	superhumanistčin_^(*3a) A	0.975968630234605	NEW: superhumanistka_^(*2a) N	OLD: humanistčin_^(*3a) A
+	pseudohumanistický A	0.365104926430306	NEW: pseudohumanista N	OLD: humanistický A
+	pseudohumanisticky_^(*1ý) D	0.974692702779113	NEW: pseudohumanistický A	OLD: humanisticky_^(*1ý) D
+	antihumanisticky_^(*1ý) D	0.973489319917262	NEW: antihumanistický A	OLD: humanisticky_^(*1ý) D
+	pseudohumanistka_^(*2a) N	0.874070901465237	NEW: pseudohumanista N	OLD: humanistka_^(*2a) N
+	superhumanistka_^(*2a) N	0.830522703951506	NEW: superhumanista N	OLD: humanistka_^(*2a) N
+	superhumanistův_^(*2a) A	0.941394438555382	NEW: superhumanista N	OLD: humanistův_^(*2a) A
	Humbertův_;S_^(*2) A	0.343999040879506	NEW: Humberto-1_;S N	OLD: Humbert_;S N
	Humbertův_;S_^(*2) A	0.320035124666801	NEW: Humberto-2_;K N	OLD: Humbert_;S N
	Humbertová_;S N	0.972208463811963	NEW: Humbert_;S N	OLD: Humberto-1_;S N
	hungaristický A	0.337937124949301	NEW: hungarista N	OLD: hungaristika N
	Húskův_;S_^(*3ek) A	0.879073682773662	NEW: Húska_;S N	OLD: Húsek_;S N
	Huškův_;S_^(*3ek) A	0.959810129666507	NEW: Hušek_;S N	OLD: Huska_;S N
	Huspekův_;S_^(*2a) A	0.977876349223180	NEW: Huspek_;S N	OLD: Huspeka_;S N
	hutně_^(*1ý) D	0.993619834121678	NEW: hutný A	OLD: hutní A
	hutnost_^(*3ý) N	0.497468411386608	NEW: hutní A	OLD: hutný A
	Hutuův_;E_^(*2a) A	0.974243110631162	NEW: Hutu_;E N	OLD: Hutua_;E N
	hvězdičkovaný_^(*2t) A	0.988852967440911	NEW: hvězdičkovat_:T V	OLD: hvězdička N
+	antihvězdný A	0.608554358318286	NEW: antihvězda N	OLD: hvězdný A
	hyacintový A	0.960489668243570	NEW: hyacinta N	OLD: hyacint N
	Hyacintův-1_;Y_^(*4-1) A	0.915249398608520	NEW: Hyacinta_;Y N	OLD: Hyacint-1_;Y N
	hybridův_^(*2) A	0.949844953476009	NEW: hybridus_;L_,t A	OLD: hybrid N
	Hybšová_;S N	0.901573848256017	NEW: Hybša_;S N	OLD: Hybš_;S N
	hyfový A	0.953148203671382	NEW: hyf N	OLD: hyfa N
	hymnický A	0.561589767484215	NEW: hymnika_,s N	OLD: hymna N
+	hyperboloidní A	0.414410423114290	NEW: hyperboloid N	OLD: hyperbola N
	hyperreálně_^(*1ý) D	0.862476189787934	NEW: hyperreální A	OLD: hyperreálný A
+	antihypnoticky_^(*1ý) D	0.972230345496674	NEW: antihypnotický A	OLD: hypnoticky_^(*1ý) D
	Hypšův_;S_^(*2) A	0.981242385886505	NEW: Hypš_;S N	OLD: Hypša_;S N
	Hyskův_;S_^(*3ek) A	0.352293780121428	NEW: Hysko_;S N	OLD: Hysek_;S N
	Chabadová_;S N	0.885578457602642	NEW: Chabada_;S N	OLD: Chabad_;K N
	Chabadův_;S_^(*2a) A	0.977876349223180	NEW: Chabad_;K N	OLD: Chabada_;S N
	Chadimová_;S N	0.896082828173896	NEW: Chadima_;S N	OLD: Chadim_;S N
	Chadimův_;S_^(*2a) A	0.982100309622921	NEW: Chadim_;S N	OLD: Chadima_;S N
	Chalupkův_;S_^(*3ek) A	0.966194541919996	NEW: Chalupek_;S N	OLD: Chalupka_;S N
	charizmatický A	0.311202545240304	NEW: charizmatik N	OLD: charizma N
+	antichartistčin_^(*3a) A	0.975402976447620	NEW: antichartistka_^(*2a) N	OLD: chartistčin_^(*3a) A
+	antichartistický A	0.354122891417778	NEW: antichartista N	OLD: chartistický A
+	antichartisticky_^(*1ý) D	0.973489319917262	NEW: antichartistický A	OLD: chartisticky_^(*1ý) D
+	antichartistka_^(*2a) N	0.868727271030353	NEW: antichartista N	OLD: chartistka_^(*2a) N
	chatař N	0.301335537831320	NEW: chat_^(internetová_diskuse) N	OLD: chata N
+	mikrochemický A	0.940627979722918	NEW: mikrochemie N	OLD: chemický A
+	mikrochemicky_^(*1ý) D	0.971579261816791	NEW: mikrochemický A	OLD: chemicky_^(*1ý) D
	chetitský A	0.430151775420404	NEW: chetito A	OLD: Chetita_;E N
+	mikrochirurgicky_^(*1ý) D	0.973489319917262	NEW: mikrochirurgický A	OLD: chirurgicky_^(*1ý) D
+	mikrochirurgův_^(*2) A	0.990225279121400	NEW: mikrochirurg N	OLD: chirurgův_^(*2) A
	chladnomilně_^(*1ý) D	0.865280118091445	NEW: chladnomilní A	OLD: chladnomilný A
	chlebodárně_^(*1ý) D	0.862476189787934	NEW: chlebodární A	OLD: chlebodárný A
+	antichlorový A	0.954685932532459	NEW: antichlor N	OLD: chlorový A
	Chocová_;S N	0.617713074167645	NEW: Choco_;G N	OLD: Choc_;S N
	Chocův_;S_^(*2) A	0.352293780121428	NEW: Choco_;G N	OLD: Choc_;S N
	cholerický A	0.346162826571833	NEW: cholera N	OLD: cholerik N
+	antichorvatsky_^(*1ý) D	0.972230345496674	NEW: antichorvatský A	OLD: chorvatsky_^(*1ý) D
	chovatelství N	0.301664159385928	NEW: chovatelný_^(*4) A	OLD: chovatelský A
	chráněnkynin_^(^FY*4ec)_(*2ě) A	0.912523440497005	NEW: chráněnec N	OLD: chráněnkyně_^(^FY*4ec) N
	chránička N	0.902692099269530	NEW: chránič N	OLD: chránit_:T V
+	chraplavý A	0.770356840236407	NEW: chraplat_:T V	OLD: chrápat_:T V
	Chrenkův_;S_^(*3ek) A	0.314868536542483	NEW: Chrenko_;S N	OLD: Chrenek_;S N
	Christianová_;S N	0.620339935803495	NEW: Christiano_;Y N	OLD: Christian_;Y N
+	metachromaticky_^(*1ý) D	0.972866930203308	NEW: metachromatický A	OLD: chromaticky_^(*1ý) D
	chroptivý A	0.708077705942557	NEW: chroptit_:T V	OLD: chroptět_:T V
	Chruščevův_;S_,x_^(*4ov) A	0.973922333228945	NEW: Chruščev_;S N	OLD: Chruščov_;S N
	chřestěný_^(*3it) A	0.987751065604369	NEW: chřestět_:T V	OLD: chřestit_:T V
	chřestění_^(*3it) N	0.977473095535672	NEW: chřestět_:T V	OLD: chřestit_:T V
	chtívající_,h_^(*4t) A	0.442101967270833	NEW: chtít_:T V	OLD: chtívat_:T_,h V
	chvalořečník N	0.429500768211588	NEW: chvalořečný A	OLD: chvalořeč N
	chvalozpěvně_^(*1ý) D	0.865280118091445	NEW: chvalozpěvní A	OLD: chvalozpěvný A
	Chýlův_;S_^(*2a) A	0.340243642695673	NEW: Chýle_;S N	OLD: Chýla_;S N
	chýška N	0.905855837032972	NEW: chýš N	OLD: chýše N
	Jasonův_;S_;Y_,x_^(*7Iásón) A	0.977354557682924	NEW: Jason_;Y N	OLD: Iásón_;S N
	Ibrahímův_;Y_^(*4im) A	0.975978567105176	NEW: Ibrahím N	OLD: Ibrahim_;Y N
+	antiideologicky_^(*1ý) D	0.972866930203308	NEW: antiideologický A	OLD: ideologicky_^(*1ý) D
	Idomeneův_;S_;Y_^(*2us) A	0.320035124666801	NEW: Idomeneo_;S N	OLD: Idomeneus_;Y N
	Ikarův_;S_^(*2us) A	0.981242385886505	NEW: Ikar_;K_^(nakladatelství) N	OLD: Ikarus_;S N
	Ildefonsův_;Y_^(*2) A	0.301987316849961	NEW: Ildefonso_;G N	OLD: Ildefons_;Y N
	ilegitimnost N	0.554084139883903	NEW: ilegitimní A	OLD: ilegitimný A
	illiticky_,x_^(*7itický) D	0.968823661530285	NEW: illitický A	OLD: ilitický A
	Ilčin_;Y_^(*3ka) A	0.822657487546661	NEW: Ilča_;Y N	OLD: Ilka_;Y N
	Illkův_;S_^(*3ek) A	0.879073682773662	NEW: Illka_;S N	OLD: Illek_;S N
	Illekův_;S_^(*2a) A	0.977354557682924	NEW: Illek_;S N	OLD: Illeka_;S N
	Illová_;S_^(*1ý) N	0.612066614460646	NEW: Illo_;G N	OLD: Illový_;S N
+	antiiluzionisticky_^(*1ý) D	0.974692702779113	NEW: antiiluzionistický A	OLD: iluzionisticky_^(*1ý) D
+	antiimperialista N	0.482459157632307	NEW: antiimperialismus N	OLD: imperialista N
+	antiimperialistčin_^(*3a) A	0.977062123070720	NEW: antiimperialistka_^(*2a) N	OLD: imperialistčin_^(*3a) A
+	superimperialisticky_^(*1ý) D	0.975842816736283	NEW: superimperialistický A	OLD: imperialisticky_^(*1ý) D
+	antiimperialisticky_^(*1ý) D	0.975274276559478	NEW: antiimperialistický A	OLD: imperialisticky_^(*1ý) D
+	antiimperialistka_^(*2a) N	0.876672232539476	NEW: antiimperialista N	OLD: imperialistka_^(*2a) N
+	superimponování_^(*3at) N	0.993482525185065	NEW: superimponovat_:T_:W V	OLD: imponování_^(*3at) N
+	superimponovaný_^(*2t) A	0.989366575396742	NEW: superimponovat_:T_:W V	OLD: imponovaný_^(*2t) A
+	superimponovatelný_^(*4) A	0.967630860059922	NEW: superimponovat_:T_:W V	OLD: imponovatelný_^(*4) A
+	superimponovávání_^(*5at) N	0.993079569042529	NEW: superimponovávat_:T_^(*4at) V	OLD: imponovávání_^(*5at) N
+	superimponovávaný_^(*5at) A	0.989856761221916	NEW: superimponovávat_:T_^(*4at) V	OLD: imponovávaný_^(*5at) A
+	superimponovávatelný_^(*8at) A	0.969091729101797	NEW: superimponovávat_:T_^(*4at) V	OLD: imponovávatelný_^(*8at) A
	impotentní A	0.423307400505998	NEW: impotent N	OLD: impotence N
	incidentní A	0.397163556610039	NEW: incident N	OLD: incidence N
	Indiánův_;E_^(*2) A	0.977876349223180	NEW: Indián_;E N	OLD: Indiana_;G N
	indiánkův_^(*3ek) A	0.918136117887543	NEW: indiánka N	OLD: indiánek N
+	antiindividualisticky_^(*1ý) D	0.976398600333720	NEW: antiindividualistický A	OLD: individualisticky_^(*1ý) D
	indonesky_,s_,x_^(*4éský) D	0.968823661530285	NEW: indoneský A	OLD: indonéský A
	inferiornost N	0.554084139883903	NEW: inferiorní A	OLD: inferiorný A
+	superinflační A	0.989835149562549	NEW: superinflace N	OLD: inflační A
+	superinformační A	0.990303946473470	NEW: superinformace N	OLD: informační A
+	metainformační A	0.990072287031768	NEW: metainformace N	OLD: informační A
	informatikův_^(*2) A	0.923354559958229	NEW: informatika N	OLD: informatik N
	informatický A	0.306114355165364	NEW: informatik N	OLD: informatika N
	inspektor N	0.306297539708522	NEW: inspektorie N	OLD: inspekce N
+	pseudoinstrukční A	0.990530251933165	NEW: pseudoinstrukce N	OLD: instrukční A
	instrumentálka_,h N	0.912673723514593	NEW: instrumentál N	OLD: instrumentální A
+	pseudointegrační A	0.990530251933165	NEW: pseudointegrace N	OLD: integrační A
+	superintegrování_^(*3at) N	0.992913750626591	NEW: superintegrovat_:T V	OLD: integrování_^(*3at) N
+	superintegrovaný_^(*2t) A	0.989614529615779	NEW: superintegrovat_:T V	OLD: integrovaný_^(*2t) A
+	superintegrovatelný_^(*4) A	0.968369451932343	NEW: superintegrovat_:T V	OLD: integrovatelný_^(*4) A
+	superintegrovávání_^(*5at) N	0.993241533714361	NEW: superintegrovávat_:T_^(*4at) V	OLD: integrovávání_^(*5at) N
+	superintegrovávaný_^(*5at) A	0.990093399555197	NEW: superintegrovávat_:T_^(*4at) V	OLD: integrovávaný_^(*5at) A
+	superintegrovávatelný_^(*8at) A	0.969798027611408	NEW: superintegrovávat_:T_^(*4at) V	OLD: integrovávatelný_^(*8at) A
	intelektuálkův_^(*3ek) A	0.926662236440778	NEW: intelektuálka_^(*2) N	OLD: intelektuálek N
+	pseudointelektuální A	0.449499908387005	NEW: pseudointelektuál N	OLD: intelektuální A
+	pseudointelektuálský A	0.880929590779014	NEW: pseudointelektuál N	OLD: intelektuálský A
+	pseudointelektuálsky_^(*1ý) D	0.975842816736283	NEW: pseudointelektuálský A	OLD: intelektuálsky_^(*1ý) D
+	antiintelektuálsky_^(*1ý) D	0.974692702779113	NEW: antiintelektuálský A	OLD: intelektuálsky_^(*1ý) D
	inteligentní A	0.434989983458133	NEW: inteligent N	OLD: inteligence N
+	superinteligentní A	0.756698455981110	NEW: superinteligence N	OLD: inteligentní A
	intendantní A	0.429138822449906	NEW: intendant N	OLD: intendance N
+	superintendantčin_^(*3) A	0.982912561388527	NEW: superintendantka_^(*2) N	OLD: intendantčin_^(*3) A
+	superintendantka_^(*2) N	0.916400604707070	NEW: superintendant N	OLD: intendantka_^(*2) N
+	superintendantský A	0.860762831249446	NEW: superintendant N	OLD: intendantský A
+	superintendantsky_^(*1ý) D	0.974097813105031	NEW: superintendantský A	OLD: intendantsky_^(*1ý) D
	internacionálka_^(*2) N	0.830522703951506	NEW: internacionála N	OLD: internacionál N
	internacionální A	0.506546871434870	NEW: internacionál N	OLD: internacionála N
+	mikrointervalový A	0.969746020736922	NEW: mikrointerval N	OLD: intervalový A
	intrikánkův_^(*3ek) A	0.921649889660618	NEW: intrikánka_^(*2) N	OLD: intrikánek N
	invariantní A	0.402886433797663	NEW: invariant N	OLD: invariance N
	inženýrkův_^(*3ek) A	0.919910594335873	NEW: inženýrka_^(*2) N	OLD: inženýrek N
	Íránka_;E N	0.870116349808943	NEW: Írán_;G N	OLD: Íránec_;E N
	ireálnost_^(*3ý) N	0.536348476263023	NEW: ireální A	OLD: ireálný A
	Irčin_;E_^(^FM*2)_(*3ka) A	0.837880800573034	NEW: Irča_;Y_,h N	OLD: Irka_;E_^(^FM*2) N
	irreálně_^(*1ý) D	0.853769243316688	NEW: irreální A	OLD: irreálný A
+	islamistický A	0.584918375416958	NEW: islamistika N	OLD: islamista N
+	antiislamista N	0.464627290633067	NEW: antiislamismus N	OLD: islamista N
+	antiislamistčin_^(*3a) A	0.975402976447620	NEW: antiislamistka_^(*2a) N	OLD: islamistčin_^(*3a) A
+	antiislamistka_^(*2a) N	0.827139886309451	NEW: antiislamista N	OLD: islamistka_^(*2a) N
+	antiislamistův_^(*2a) A	0.940064949435066	NEW: antiislamista N	OLD: islamistův_^(*2a) A
+	antiislámsky_^(*1ý) D	0.970913369610466	NEW: antiislámský A	OLD: islámsky_^(*1ý) D
+	istambulsky_,x_^(*7nbulský) D	0.970232353695015	NEW: istambulský A	OLD: istanbulský A
+	isthmicky_,x_^(*6mický) D	0.968823661530285	NEW: isthmický A	OLD: istmický A
+	Ishikawin_;S_^(*8šikava) A	0.786772006600856	NEW: Ishikawa_;G N	OLD: Išikava_;S N
	Izerův_;S_^(*2a) A	0.974243110631162	NEW: Izer_;S N	OLD: Izera_;S N
+	superizolační A	0.989835149562549	NEW: superizolace N	OLD: izolační A
	izolačnost N	0.542272841556726	NEW: izolační A	OLD: izolačný A
+	isometricky_^(*10zometrický) D	0.970232353695015	NEW: isometrický A	OLD: izometrický A
+	izothermicky_^(*8ermický) D	0.970913369610466	NEW: izothermický A	OLD: izotermický A
	izotropnost N	0.548185275899436	NEW: izotropní A	OLD: izotropný A
	Izraelka_;E N	0.875411545246337	NEW: Izrael_;G N	OLD: Izraelec_;E N
	israelsky_^(*8zraelský) D	0.968823661530285	NEW: israelský A	OLD: izraelský A
+	antiizraelsky_^(*1ý) D	0.971579261816791	NEW: antiizraelský A	OLD: izraelsky_^(*1ý) D
