690088	subteorie	subteorie	N	723649	teorie
693106	supremacie	supremacie	N		
696924	symetrie	symetrie	N		
696988	symmachie	symmachie_;p	N		
697048	sympatrie	sympatrie	N		
697092	synantropie	synantropie	N		
697183	synechie	synechie_;U	N		
697202	synergie	synergie	N		
697207	synestesie	synestesie	N		
697208	synestezie	synestezie_;U	N		
697498	synuzie	synuzie_;z	N		
697608	syringobulbie	syringobulbie	N		
697609	syringomyelie	syringomyelie	N		
699878	šarpie	šarpie_,s_^(loď_hranatého_tvaru;;cupanina)	N		
717425	švarmlinie	švarmlinie_,l_,s	NC		
718504	tafie	tafie	N		
720266	tapiserie	tapiserie	N		
720267	tapisérie	tapisérie	N		
721231	tauromachie	tauromachie	N		
721278	tautomerie	tautomerie	N		
723146	temporálie	temporálie	N		
723649	teorie	teorie	N		
723695	tepekopie	tepekopie	N		
723986	terapie	terapie	N		
724078	tercie	tercie	N		
724262	termie	termie	N		
725208	tetanie	tetanie	N		
725500	teurgie	teurgie	N		
726112	therapie	therapie	N		
726391	thorakotomie	thorakotomie	N		
726857	tie	tie_,t_^(tie-break)	A		
727168	timálie	timálie_;L_^(živočich)	N		
727173	tímarchie	tímarchie	N		
731450	toxidermie	toxidermie	N		
731565	tradeskancie	tradeskancie_;L_^(rostlina)	N		
731668	tragedie	tragedie	N		
731687	tragikomedie	tragikomedie	NC		
731735	tracheomalácie	tracheomalácie	N		
731743	tracheostomie	tracheostomie_;U	N		
731744	tracheotomie	tracheotomie	N		
731812	trajektorie	trajektorie	N		
732005	tramtárie	tramtárie	N		
733001	tratorie	tratorie	N		
733174	travestie	travestie	N		
734297	tribadie	tribadie_;U	N		
734508	trichofycie	trichofycie	N		
734526	trichotomie	trichotomie	N		
734624	trimonokie	trimonokie	N		
734626	trimorfie	trimorfie	N		
734748	triploidie	triploidie	N		
734928	trizomie	trizomie	N		
735184	trofie	trofie_;z	N		
736436	tropie	tropie	N		
741117	tufobrekcie	tufobrekcie	N		
741344	tularemie	tularemie	N		
741345	tularémie	tularémie	N		
743671	tympanie	tympanie	N		
743888	tyranie	tyranie	N		
758140	unie	unie	N		
758435	univerzálie	univerzálie_,s	N	758469	univerzální
761997	uraturie	uraturie_;U	N		
762377	urémie	urémie	N		
762378	uremie	uremie_;U	N		
762758	urostomie	urostomie	N		
770065	utenzílie	utenzílie_,s	N		
771034	utopie	utopie	N		
776332	vagotomie	vagotomie_;U	N		
776333	vagotonie	vagotonie_;U	N		
776477	vachkompanie	vachkompanie_,h_,s	N		
776731	vajgélie	vajgélie	N		
777810	valkyrie	valkyrie_,a	N		
778127	valvulotomie	valvulotomie	N		
778128	valvuolotomie	valvuolotomie	N		
778520	vanilie	vanilie_,a	N		
780323	vázektazie	vázektazie_;U	N		
780324	vázektomie	vázektomie_;U	N		
782641	vegetábilie	vegetábilie_,s	N		
792203	vidiocie	vidiocie	N		
792536	vigilie	vigilie_,a_,t	N		
792537	vigílie	vigílie	N		
792937	viktorie	viktorie_;L	N	792938	Viktorie
792958	viktuálie	viktuálie_,s	N		
794140	viremie	viremie_;U	N		
794141	virémie	virémie_;U	N		
794183	virginogenie	virginogenie	N		
794623	vistárie	vistárie_;L	N		
795125	vitrektomie	vitrektomie	N		
795255	viviparie	viviparie_;L	N		
804002	volkamerie	volkamerie_;L	N		
874817	xantochromie	xantochromie_;U	N		
875053	xylotomie	xylotomie_;L	N		
896191	zákristie	zákristie_,h	N		
978248	zombie	zombie	N		
1003650	žaluzie	žaluzie	N		
1003703	žandarmerie	žandarmerie_,h_,s	N		
1003707	žandarmie	žandarmie_,a_,h	N		
