176622	galilejský	galilejský	A	176615	Galilea	Galilea_;G
176832	galorománský	galorománský	AC			
176835	galořímský	galořímský	AC			
177021	gambijský	gambijský	A	<<<Gambie>>>		
177499	gardneriánský	gardneriánský	A	<<<gardnerián>>>		
177545	garganský	garganský	A	177542	Gargano	Gargano_;G
177598	garmischpartenkirchenský	garmischpartenkirchenský	A	<<<Garmisch-Partenkirchen>>>		
177606	garmský	garmský	A	177602	Garmo	Garmo_;G
178009	gatunský	gatunský	A	<<<Gatún>>>		
178014	gatwlerský	gatwlerský	A	<<<?>>>		
178401	geatský	geatský	A	<<<?>>>		
178590	gelasiánský	gelasiánský	A	178592	Gelasius	Gelasius_;S
178745	gelsenkirchenský	gelsenkirchenský	A	178743	Gelsenkirchen	Gelsenkirchen_;G
178999	genezaretský	genezaretský	A	<<<Genezaret>>>		
180040	getašenský	getašenský	A	<<<Getašen>>>		
180058	getsemanský	getsemanský	A	<<<Getsemane>>>		
180525	gikujský	gikujský	A	<<<?>>>		
180720	gimontský	gimontský	A	<<<Gimont>>>		
180832	giottovský	giottovský	A	180834	Giotto	Giotto-1_;S
180888	girgentánský	girgentánský	A	180890	Girgenti	Girgenti_;G
181047	gjandžinský	gjandžinský	A	<<<Gjandžin>>>		
181142	glagolský	glagolský	A	181140	glagolice	glagolice
181252	glarnský	glarnský	A	181254	Glarus	Glarus_;G
181435	glembayovský	glembayovský	A	<<<Glembay>>>		
181788	glückburský	glückburský	A	<<<Glückburk>>>		
182046	gobelinářský	gobelinářský	A	182052	gobelín	gobelín
182060	gobijský	gobijský	A	182057	Gobi	Gobi_;G
182160	godulský	godulský	A	<<<Godula>>>		
182290	goidelský	goidelský	A	<<<Goidel>>>		
182581	golicinský	golicinský	A	182579	Golica	Golica_;G
182675	golovlevovský	golovlevovský	A	<<<Golovlevov>>>		
183088	goraždinský	goraždinský	A	<<<?>>>		
183260	gorkovský	gorkovský	A	183258	Gorkij	Gorkij_;S
183294	gornozavodský	gornozavodský	A	<<<Gornozavodsk>>>		
183346	gortýnský	gortýnský	A	<<<Gortyn>>>		
183438	gotajský	gotajský	A	183435	Gota	Gota_;G
183474	gothardtský	gothardtský	A	<<<Gothardt>>>		
183893	gradišský	gradišský	A	183888	Gradiška	Gradiška_;S
184134	grajský	grajský	A	184118	Graia	Graia_;S
185463	grodenský	grodenský	A	185468	Grodno	Grodno_;G
185471	grodzieňský	grodzieňský	A	<<<Grodzieň>>>		
185585	grömlingovský	grömlingovský	A	<<<Grömling>>>		
185690	grossglocknerský	grossglocknerský	A	185688	Grossglockner	Grossglockner_;G
186084	grunžijský	grunžijský	A	<<<?>>>		
186621	guernseyský	guernseyský	A	<<<Guernsey>>>		
186892	gulripšský	gulripšský	A	<<<?>>>		
187357	gutanský	gutanský	A	187363	Guta	Guta_;S
188677	hafsovský	hafsovský	A	<<<?>>>		
189343	haknkrajclerský	haknkrajclerský	A	<<<haknkrajcler>>>		
189634	halebský	halebský	A	189574	Halbe	Halbe_;G
190307	hamasovský	hamasovský	A	190312	Hamas	Hamas-1_;S
190308	hamásovský	hamásovský	A	<<<Hamás>>>		
190445	hamiltonovský	hamiltonovský	A	190451	Hamilton	Hamilton-1_;S
190448	hamiltonský	hamiltonský	A	190451	Hamilton	Hamilton-1_;S
190457	hamirovský	hamirovský	A	190455	Hamiro	Hamiro_;K
190946	handeggský	handeggský	A	<<<preklep>>>		
191525	hantský	hantský	A	191529	Hanty	Hanty_;G_^(Hanty-Mansijsk)
191623	hanýkeřský	hanýkeřský	A	<<<?>>>		
191735	hapatykářský	hapatykářský	A	<<<hapatyka>>>		
192185	harefieldský	harefieldský	A	<<<Harefield>>>		
192324	harlémský	harlémský	A	192319	Harlem	Harlem_;G
192354	harmagedonský	harmagedonský	A	<<<Harmagedon>>>		
192528	harpendenský	harpendenský	A	<<<Harpenden>>>		
193155	hašemitský	hašemitský	A	<<<Hášimí>>>		
193605	hausbotářský	hausbotářský	A	193608	hausbót	hausbót
193643	hauský	hauský	A	193599	Hausa	Hausa_;G
193690	hauswaldský	hauswaldský	A	<<<Hauswald>>>		
193847	haverhillský	haverhillský	A	<<<Haverhill>>>		
196534	henkinovský	henkinovský	A	<<<Henkinov>>>		
196587	henochiánský	henochiánský	A	196589	Henoch	Henoch_;S
196761	herakleitovský	herakleitovský	A	196758	Hérakleitos	Hérakleitos_;S
196762	hérakleitovský	hérakleitovský	A	196758	Hérakleitos	Hérakleitos_;S
196960	hercynský	hercynský	A	192868	Harz	Harz_;G
197106	herkuleský	herkuleský	A	197108	Herkules	Herkules-1_;S
197244	hermitovský	hermitovský	A	197242	Hermite	Hermite_;S
197258	hermopolský	hermopolský	A	197256	Hermopolis	Hermopolis_;S
197372	hérójský	hérójský	A	197368	heroj	heroj_,a
197401	herostratovský	herostratovský	A	197399	Hérostratos	Hérostratos_;S
199484	hlásenský	hlásenský	A	199559	Hlásná	Hlásná_;S_^(*1ý)
200684	hlubočský	hlubočský	A	200677	Hlubočec	Hlubočec_;G
200723	hlubomořský	hlubomořský	AC			
201646	hnojivářský	hnojivářský	A	201654	hnojivo	hnojivo
201717	hnúštianský	hnúštianský	A	<<<Hnúšťa>>>		
201733	hoabinhský	hoabinhský	A	<<<?>>>		
202381	hofmistrovský	hofmistrovský	A	202379	hofmistr	hofmistr
202485	hohenzollernský	hohenzollernský	A	202487	Hohenzollern	Hohenzollern_;S
202512	hohokamský	hohokamský	A	<<<Hohokam>>>		
203682	holyňský	holyňský	A	203680	Holyně	Holyně_;G
203697	holywoodský	holywoodský	A	<<<Holywood>>>		
204524	hopewellský	hopewellský	A	<<<Hopewell>>>		
204832	horenský	horenský	A	205160	Horno	Horno_;G
204983	hormuzský	hormuzský	A	<<<Hormoz>>>		
205010	horňanský	horňanský	A	<<<Horňany>>>		
205733	hořesedelský	hořesedelský	A	<<<Hořesedly>>>		
206798	houstonský	houstonský	A	206801	Houston	Houston-1_;G
207257	hrabyňský	hrabyňský	A	207254	Hrabyně	Hrabyně_;G
207337	hrádečský	hrádečský	A	207332	Hrádeček	Hrádeček_;G
207370	hradinovský	hradinovský	A	<<<Hradinov>>>		
207374	hradiský	hradiský	A	<<<Hradisko>>>		
207698	hrasenský	hrasenský	A	207704	Hrasno	Hrasno_;G
207798	hrazenářský	hrazenářský	A	<<<?>>>		
209468	hrvatský	hrvatský_;S	A	218376	Chorvatsko	Chorvatsko_;G
209775	hředelský	hředelský	A	209777	Hředle	Hředle_;G
210151	hubertsburský	hubertsburský	A	<<<Hubertsburk>>>		
211171	humenský	humenský	A	211163	Humenec	Humenec_;G
211225	humlenský	humlenský	A	<<<?>>>		
211908	husojedský	husojedský	A	<<<Husojedy>>>		
212092	huterský	huterský	A	<<<?>>>		
212183	hutteriánský	hutteriánský	A	212191	Hutter	Hutter_;S
212454	hvozdenský	hvozdenský	A	212486	Hvozdno	Hvozdno_;G
213978	hyrkánský	hyrkánský_,x	A	213976	Hyrkanie	Hyrkanie_;G
214242	chabertonský	chabertonský	A	<<<Chaberton>>>		
214406	chajbarský	chajbarský	A	<<<?>>>		
214494	chaldejský	chaldejský	A	214490	Chaldea	Chaldea_;G
214542	chálistánský	chálistánský	A	<<<Chálistán>>>		
214547	chalkedonský	chalkedonský	A	<<<Chalkedon>>>		
214689	chamberlainovský	chamberlainovský	A	214694	Chamberlain	Chamberlain_;S
214716	chameleonský	chameleonský	A	<<<chameleon>>>		
215306	chartreský	chartreský	A	215304	Chartres	Chartres_;G
215355	chasavjurtský	chasavjurtský	A	<<<Chasavjurt>>>		
215531	chattijský	chattijský	A	<<<?>>>		
215804	cheléenský	cheléenský	A	<<<?>>>		
215826	chelminský	chelminský	A	215823	Chelm	Chelm_;G
215991	chentijský	chentijský	A	<<<Chentej>>>		
216034	chersonský	chersonský	A	<<<Cherson>>>		
216062	cheshirský	cheshirský	A	<<<Cheshire>>>		
216097	cheucerovský	cheucerovský	A	<<<Cheucer>>>		
216152	chiapaský	chiapaský	A	216150	Chiapas	Chiapas_;G
216256	chiláfatský	chiláfatský	A	<<<chiláfat>>>		
216288	chilkootský	chilkootský	A	<<<Chilkoot>>>		
216409	chiricahujský	chiricahujský	A	<<<Chiricahua>>>		
216492	chitwanský	chitwanský	A	<<<Chitwan>>>		
217367	chlumčanský	chlumčanský	A	<<<Chlumčany>>>		
217440	chlystovský	chlystovský	A	<<<Chlystov>>>		
217627	chminianský	chminianský	A	<<<Chminian>>>		
217919	chodovoplánský	chodovoplánský	AC			
217929	chodskolhotský	chodskolhotský	AC			
218081	cholínský	cholínský	A	218074	Cholín	Cholín_;G
218390	choryňský	choryňský	A	218387	Choryně	Choryně_;G
218448	chotěnovský	chotěnovský	A	<<<Chotěnov>>>		
218524	chotyňský	chotyňský	A	218522	Chotyně	Chotyně_;G
220298	chuchelský	chuchelský	A	220301	Chuchle	Chuchle_;G
220878	chvojnovský	chvojnovský	A	220876	Chvojno	Chvojno_;G
221041	chýňavský	chýňavský	A	221034	Chyňava	Chyňava_;G
221056	chynorianský	chynorianský	A	221054	Chynorany	Chynorany_;G
221263	ibádijovský	ibádijovský	A	<<<Ibádíja>>>		
221295	iberijský	iberijský	A	<<<Iberie>>>		
221317	iberokavkazský	iberokavkazský	AC			
221320	iberorománský	iberorománský	AC			
221362	iboský	iboský	A	221364	Ibo	Ibo-1_;G
221732	idževanský	idževanský	A	<<<Idževan>>>		
221752	ifabovský	ifabovský	A	<<<?>>>		
221820	ignaciánský	ignaciánský	A	221830	Ignác	Ignác_;Y
221995	ichetchuanský	ichetchuanský	A	<<<Ichetchuan>>>		
222047	ijsselský	ijsselský	A	<<<Ijssel>>>		
222068	ikavský	ikavský	A	<<<?>>>		
222152	iksanský	iksanský	A	<<<Iks>>>		
222188	iľavský	iľavský	A	222183	Ilava	Ilava_;G
222361	ilindenský	ilindenský	A	237561	Jiljí	Jiljí_;Y
222505	illinoiský	illinoiský	A	222503	Illinois	Illinois_;G
222552	ilmenský	ilmenský	A	<<<Ilmeň>>>		
222700	ilyrijský	ilyrijský	A	<<<Ilyrie>>>		
223760	independentský	independentský	A	<<<independent>>>		
224659	informixovský	informixovský	A	224661	Informix	Informix_;R
224746	ingelwoodský	ingelwoodský	A	<<<Ingelwood>>>		
225038	inishmaanský	inishmaanský	A	<<<Inishmaan>>>		
226207	intelovský	intelovský	A	226202	Intel	Intel_;K
226212	intelský	intelský	A	226202	Intel	Intel_;K
228467	iroskotský	iroskotský	AC			
228589	isaurijský	isaurijský	A	<<<Isaurie>>>		
228603	isenheimský	isenheimský	A	<<<Isenheim>>>		
228678	iský	iský	A	<<<?>>>		
228932	iškariotský	iškariotský	A	248234	Kariot	Kariot_;G
229213	ivaňkovský	ivaňkovský	A	229203	Ivanka	Ivanka_;Y_^(*2)
229690	iževský	iževský	A	229688	Iževsk	Iževsk_;G
229790	jablonský	jablonský	A	229756	Jablonec	Jablonec_;G
230109	jagellonský	jagellonský	A	230112	Jagello	Jagello_;S
230541	jakobsonovský	jakobsonovský	A	230543	Jakobson	Jakobson_;S
230905	jamesbondovský	jamesbondovský	AC			
231813	janskolázeňský	janskolázeňský	AC			
231814	jánskolázeňský	jánskolázeňský	AC			
232664	jasnohorský	jasnohorský	AC			
232669	jasnopoljanský	jasnopoljanský	AC			
232763	jastorfský	jastorfský	A	<<<Jastorf>>>		
233013	javoříčský	javoříčský	A	233011	Javoříčko	Javoříčko_;G
234911	jednotenský	jednotenský	A	234903	jednota	jednota
235276	jehličenský	jehličenský	A	235289	Jehličná	Jehličná_;G
235412	jekatěrinburský	jekatěrinburský	A	235410	Jekatěrinburk	Jekatěrinburk_;G_,x
235422	jekavský	jekavský	A	<<<?>>>		
235562	jelenohorský	jelenohorský	AC			
235994	jeprský	jeprský	A	<<<?>>>		
236011	jerebunský	jerebunský	A	<<<?>>>		
236074	jerišský	jerišský	A	236062	Jericho	Jericho_;G
236231	jeřeňský	jeřeňský	A	<<<Jeřeň>>>		
236261	jeselský	jeselský	A	236342	jesle	jesle
236626	jevišovský	jevišovský	A	236619	Jevišovice	Jevišovice_;G
236829	jezioranský	jezioranský	A	<<<Jeziorany>>>		
237630	jílovišťský	jílovišťský	A	<<<Jíloviště>>>		
237651	jilský	jilský	A	237561	Jiljí	Jiljí_;Y
237857	jinošovský	jinošovský	A	237855	Jinošov	Jinošov_;G
238100	jirský	jirský	A	238189	Jiří	Jiří_;Y
238381	jívanský	jívanský	A	<<<?>>>		
238386	jivínský	jivínský	A	238384	Jivina	Jivina_;G
238444	jizerskohorský	jizerskohorský	AC			
239089	jomkippurský	jomkippurský	AC			
239090	jómkippúrský	jómkippúrský	AC			
239171	jonkopinský	jonkopinský	A	239169	Jönköping	Jönköping_;G
239307	jorkširský	jorkširský	A	875280	Yorkshire	Yorkshire-1_;G
239598	joviánský	joviánský	A	<<<Jovián>>>		
240328	julský	julský	A	240313	Julius	Julius_;S_;Y
240400	jungiánský	jungiánský	A	240432	Jung	Jung_;S
240487	jünnanský	jünnanský	A	240485	Jün-nan	Jün-nan_;G
240515	jupiterský	jupiterský	A	240518	Jupiter	Jupiter-1_;G_^(planeta)
240911	jurvédský	jurvédský_,t	A	<<<ajurvéda>>>		
241161	jutařský	jutařský	A	241158	juta	juta
241298	kabardinský	kabardinský	A	241295	Kabardino	Kabardino_;G_^(Kabardino-Balkarskaja_respublika)
241303	kabardský	kabardský	A	241288	Kabarda	Kabarda_;G
241566	kabronský	kabronský	A	<<<?>>>		
241911	kačležský	kačležský	A	241909	Kačlehy	Kačlehy_;G
242272	kadomský	kadomský	A	<<<Kadom>>>		
242410	kaferský	kaferský	A	242514	Kafr	Kafr_;E
242457	káfirský	káfirský	A	<<<káfir>>>		
242667	kachetský	kachetský	A	<<<Kachetie>>>		
242806	kachovský	kachovský	A	242804	Kachovka	Kachovka_;G
242820	kaibabský	kaibabský	A	<<<Kaibab>>>		
242861	kaimúrský	kaimúrský	A	<<<?>>>		
242909	kaiserslauternský	kaiserslauternský	A	242907	Kaiserslautern	Kaiserslautern
242913	kaisersteinský	kaisersteinský	A	<<<Kaiserstein>>>		
242916	kaiserštejnský	kaiserštejnský	A	<<<Kaiserštejn>>>		
242990	kajenský	kajenský	A	66423	Cayenne	Cayenne_;G
243042	kajkavský	kajkavský	A	<<<?>>>		
243244	kakraholtský	kakraholtský_,h	A	<<<kakraholt>>>		
243297	kalabarský	kalabarský	A	<<<Kalabari>>>		
243617	kalenderberský	kalenderberský	A	<<<Kalenderberk>>>		
244504	kamarádíčkovský	kamarádíčkovský	A	244483	kamarádíček	kamarádíček
244580	kambdesmanský	kambdesmanský	A	<<<?>>>		
245124	kampinský	kampinský	A	245066	Kampa	Kampa_;G
245160	kampučský	kampučský	A	245158	Kampučia	Kampučia_;G
245276	kamžský	kamžský	A	<<<?>>>		
245381	kananejský	kananejský	A	245868	Kannan	Kannan_;S
245863	kannadský	kannadský	A	<<<preklep>>>		
246024	kansaský	kansaský	A	246022	Kansas	Kansas_;G
246030	kantaberský	kantaberský	A	246036	Kantabrie	Kantabrie_;G
246200	kantýnský	kantýnský_^(člověk)	N	246193	kantýna	kantýna
246526	kapišovský	kapišovský	A	<<<?>>>		
247313	karaginský	karaginský	A	<<<Karaginsk>>>		
247375	karakumský	karakumský	A	<<<Karakum>>>		
247465	káranský	káranský	A	<<<Káraný>>>		
247470	karantánský	karantánský	A	<<<Karantánie>>>		
247508	kararský	kararský	A	65822	Carrara	Carrara_;G
247553	karatamarský	karatamarský	A	<<<?>>>		
247952	kardifský	kardifský	A	65601	Cardiff	Cardiff_;G
248740	karpatoruský	karpatoruský	AC			
248763	karpentarský	karpentarský	A	<<<Karpentarie>>>		
248912	kartaginský	kartaginský	A	248914	Kartágo	Kartágo_;G
248981	kartézský	kartézský	A	95219	Descartes	Descartes_;S
249129	kartvelský	kartvelský	A	<<<?>>>		
249428	kasitský	kasitský	A	<<<?>>>		
249831	kaširský	kaširský	A	<<<Kaširskoe>>>		
250124	katalaunský	katalaunský	A	<<<?>>>		
250225	katanžský	katanžský	A	250211	Katanga	Katanga_;G
250483	kathijávárský	kathijávárský	A	<<<Kathijávár>>>		
250484	káthijávárský	káthijávárský	A	<<<Káthijávár>>>		
250490	káthmándský	káthmándský	A	250492	Káthmandú	Káthmandú_;G
250678	kattarský	kattarský	A	66308	Cattaro	Cattaro_;G_,t_,x_^(Kotor)
250854	kaunaský	kaunaský	A	250852	Kaunas	Kaunas_;G
251206	kayenský	kayenský	A	66423	Cayenne	Cayenne_;G
251746	kečuánský	kečuánský	A	251742	Kečua	Kečua_;E
251750	kečujský	kečujský	A	251742	Kečua	Kečua_;E
252202	kélbadžárský	kélbadžárský	A	<<<Kélbadžár>>>		
252717	kenyjský	kenyjský	A	<<<?>>>		
253064	kerouakovský	kerouakovský	A	253061	Kerouac	Kerouac_;S
253173	kerženský	kerženský	A	<<<?>>>		
253383	ketlašský	ketlašský	A	<<<?>>>		
253527	khabátský	khabátský	A	<<<preklep>>>		
253572	khambátský	khambátský	A	<<<Khambhat>>>		
253720	kchitsamský	kchitsamský	A	<<<Kchitsam>>>		
253942	kigalský	kigalský	A	253940	Kigali	Kigali_;G
254068	kilijský	kilijský	A	<<<?>>>		
254444	kinský	kinský	A	<<<?>>>		
254571	kiribatský	kiribatský	A	254569	Kiribati	Kiribati_;G
255447	klapský	klapský	A	255359	Klapá	Klapá_;G_^(*1ý)
256016	kleftský	kleftský	A	<<<kleft>>>		
259474	kněhyňský	kněhyňský	A	259472	Kněhyně	Kněhyně_;G
259845	kníničský	kníničský	A	259843	Kníničky	Kníničky_;G
260065	knósský	knósský	A	260068	Knóssos	Knóssos_;G
260510	koburský	koburský	A	71374	Coburg	Coburg-1_;G
262190	köktürský	köktürský	A	<<<Köktürk>>>		
262530	kolbušovský	kolbušovský	A	<<<Kolbušova>>>		
263231	kolínský	kolínský	A	263237	Kolín	Kolín-2_;G
263938	kolovský	kolovský	A	263717	kolo	kolo
264127	komandorský	komandorský	A	<<<komandor>>>		
264555	kominářský	kominářský	A	264552	komínář	komínář
266056	končinský	končinský	A	266053	končina	končina
266481	konfekcionářský	konfekcionářský	A	266479	konfekcionář	
267243	konopnářský	konopnářský	A	267223	konopí	konopí
267540	konstantinopolský	konstantinopolský	A	267538	Konstantinopol	Konstantinopol_;G
267548	konstantinovský	konstantinovský	A	267557	Konstantin	Konstantin_;Y
268242	kontrariánský	kontrariánský	A	<<<kontrarián>>>		
268335	kontribučenský	kontribučenský	A	<<<?>>>		
269412	kopinský	kopinský	A	<<<?>>>		
270137	kordofánský	kordofánský	A	<<<Kordofán>>>		
270508	korinthský	korinthský	A	270506	Korinthos	Korinthos_;G_,t
270546	korkařský	korkařský	A	270223	korek	korek
270719	kornatský	kornatský	A	270714	Kornati	Kornati_;G
271972	kosmonoský	kosmonoský	A	271974	Kosmonosy	Kosmonosy_;G
272073	kosořský	kosořský	A	272066	Kosoř	Kosoř_;G
272882	košínský	košínský	A	272887	Košín	Košín-2_;G
272963	koštanský	koštanský	A	272968	Košta	Košta_;S
274053	kounbhaunský	kounbhaunský	A	<<<Kounbhaun>>>		
275652	kradlářský	kradlářský	A	<<<kradlář>>>		
276544	krameriovský	krameriovský	A	276547	Kramerius	Kramerius_;S
276906	krasnodonský	krasnodonský	A	<<<Krasnodonsk>>>		
276940	krasnoselský	krasnoselský	A	<<<Krasnoselsk>>>		
277601	kravihorský	kravihorský	AC			
278158	kremenčugský	kremenčugský	A	<<<Kremenčug>>>		
279114	kristovský	kristovský	A	279119	Kristus	Kristus-3_;Y
279278	krivorožský	krivorožský	A	<<<?>>>		
279807	kromaňonský	kromaňonský	A			
279844	krommyónský	krommyónský	A	<<<Krommyón>>>		
279865	kronbecherský	kronbecherský	A	<<<Kronbecher>>>		
279886	krondštadtský	krondštadtský	A	<<<Krondštadt>>>		
280650	kruhljanský	kruhljanský	A	<<<?>>>		
280929	krupinský	krupinský	A	280924	Krupina	Krupina-1_;G
282219	křepinský	křepinský	A	<<<Křepiny>>>		
282377	křičeňský	křičeňský	A	<<<Křičeň>>>		
282672	křivačkářský	křivačkářský	A	<<<křivačka>>>		
282804	křivoklátský	křivoklátský	A	282801	Křivoklát	Křivoklát_;G
283189	křtinský	křtinský	A	<<<Křtiny>>>		
283394	kšesinský	kšesinský	A	<<<?>>>		
283460	kuarský	kuarský	A	<<<?>>>		
283464	kuauijský	kuauijský	A	<<<?>>>		
283535	kubánský	kubánský	A	283608	Kuba	Kuba-2_;G
283592	kubatlinský	kubatlinský	A	<<<?>>>		
283748	kubínský	kubínský	A	283755	Kubín	Kubín-1_;G
284655	kujawský	kujawský	A	284649	Kujavsko	Kujavsko_;G
285735	kumránský	kumránský	A	285739	Kumrán	Kumrán-2_;G
285901	kunčinský	kunčinský	A	285903	Kunčin	Kunčin_;Y_^(*3ka)
286264	kuparský	kuparský	A	286260	Kupari	Kupari_;G
286761	kurevský	kurevský_,v	A	287109	kurva	kurva-1
286789	kurganťubinský	kurganťubinský	AC			
286792	kurganťubský	kurganťubský	AC			
287089	kurulský	kurulský	A	<<<?>>>		
287401	kušitský	kušitský	A	287389	Kúš	Kúš_;G
287694	kutnohorský	kutnohorský	AC			
287803	kuwajtský	kuwajtský	A	287787	Kuvajt	Kuvajt_;G
287820	kuzbaský	kuzbaský	A	287818	Kuzbas	Kuzbas_;G
288344	kvantunský	kvantunský	A	<<<?>>>		
289352	kwazulský	kwazulský	A	289354	Kwazulu	Kwazulu_;G_^(jen_v_názvu_Kwazulu_Natal)
289648	kyjevopečerský	kyjevopečerský	AC			
289736	kylešovský	kylešovský	A	289731	Kylešovice	Kylešovice_;G
289755	kylothianský	kylothianský	A	<<<Kylothian>>>		
289890	kyperský	kyperský	A	289906	Kypr	Kypr_;G
290435	kzylordský	kzylordský	A	<<<preklep>>>		
290965	ladovský	ladovský	A	290854	Lada	Lada-2_;S
290969	ladožský	ladožský	A	<<<Ladoga>>>		
290985	ladůdkářský	ladůdkářský	A	<<<preklep>>>		
291115	lagoský	lagoský	A	291119	Lagos	Lagos-1_;G
291161	lahainský	lahainský	A	<<<Lahaina>>>		
291356	lachmovský	lachmovský	A	<<<?>>>		
291461	laiský	laiský	A	<<<?>>>		
291693	lakařský	lakařský	A	291742	lak	lak
291767	lakónský	lakónský	A	291761	Lakónia	Lakónia_;G
292039	lamanšský	lamanšský	AC			
292216	lamijský	lamijský	A	<<<Lamie>>>		
292370	lamsonský	lamsonský	A	<<<Lamson>>>		
292415	lancastershirský	lancastershirský	A	<<<Lancastershire>>>		
292610	landštejnský	landštejnský	A	292608	Landštejn	Landštejn_;G
292875	lánský	lánský	A	292917	Lány–N–Lány_;G	
292914	lanvinovský	lanvinovský	A	<<<Lanvin>>>		
293102	laplatský	laplatský	AC			
293238	larochellský	larochellský	AC			
293492	laspalmaský	laspalmaský	AC			
293557	lasvegaský	lasvegaský	AC			
294092	laurentinský	laurentinský	A	294100	Laurent	Laurent_;Y
294157	lausanský	lausanský	A	294152	Lausanne	Lausanne_;G
294389	lawrenceovský	lawrenceovský	A	294391	Lawrence	Lawrence_;S
294528	lázeňský	lázeňský-1_^(člověk)	N	294519	lázeň	
294529	lázeňský	lázeňský-2_^(např._dům,_péče,_oplatky)	A	294519	lázeň	
294548	lazinovský	lazinovský	A	<<<Lazinov>>>		
294673	lažišťský	lažišťský	A	294671	Lažiště	Lažiště_;G
294700	leadrovský	leadrovský	A	294695	leader	leader
294895	lecanský	lecanský	A	<<<?>>>		
296749	leninský	leninský	A	296754	Lenin	Lenin-2_;S
296974	leonbergský	leonbergský	A	<<<Leonberg>>>		
297006	leoninský	leoninský	A	297010	Leonin	Leonin_;Y_^(*2a)
297043	leontýnský	leontýnský	A	297029	Leontina	Leontina_;Y
297053	leopardiánský	leopardiánský	A	297056	Leopardi	Leopardi_;S
297120	lepenovský	lepenovský	AC			
297218	lepontský	lepontský	AC			
297434	lesenský	lesenský	A	297528	Lesna	Lesna_;K
297617	lessinský	lessinský	A	297614	Lessing	Lessing_;S
297761	leštinský	leštinský	A	297755	Leština	Leština-1_;G
298267	levantinský	levantinský	A	298272	Levant	Levant_;S
298561	lewisburský	lewisburský	A	<<<Lewisburg>>>		
298699	lezgijský	lezgijský	A	<<<Lezgie>>>		
298704	lezginský	lezginský	A	298697	Lezga	Lezga_;E
298871	lhotský	lhotský	A	298857	Lhota	Lhota-2_;G
298908	liaotungský	liaotungský	A	<<<Liao-tung>>>		
299143	libertariánský	libertariánský	A	<<<libertarián>>>		
299276	libočanský	libočanský	A	299278	Libočany	Libočany_;G
299290	libochovanský	libochovanský	A	299292	Libochovany	Libochovany_;G
299411	libreuxský	libreuxský	A	<<<?>>>		
299953	liechtensteinský	liechtensteinský	A	299955	Liechtenstein	Liechtenstein_;S
300441	lichtensteinský	lichtensteinský	A	300443	Lichtenstein	Lichtenstein_;S
300452	lichtenštejnský	lichtenštejnský	A	300449	Lichtenštejn	Lichtenštejn_;G_^(osada)
300791	limbašský	limbašský	A	<<<Limbach>>>		
300992	lincolnský	lincolnský	A	300997	Lincoln	Lincoln-3_;G
301189	linggadjatský	linggadjatský	A	<<<?>>>		
301359	líňský	líňský	A	301231	Líní	Líní_;G
301462	liparský	liparský	A	301456	Lipari	Lipari_;G
301551	lipiňský	lipiňský	A	301541	Lipina	Lipina_;G
301675	lipovský	lipovský	A	301661	Lipov	Lipov_;G
302175	lisynmanovský	lisynmanovský	AC			
302202	líšanský	líšanský	A	302273	Líšná	Líšná_;G_;S_^(*1ý)
302230	líšenský	líšenský	A	302281	Líšno	Líšno_;G
302558	litohlavský	litohlavský	A	302560	Litohlavy	Litohlavy_;G
302572	litolský	litolský	A	302566	Litol	Litol_;G
302600	litomyšlský	litomyšlský	A	302597	Litomyšl	Litomyšl_;G
302679	litovelský	litovelský_;G	A	302676	Litovel	Litovel_;G
303122	lnařský	lnařský	A	296829	len	len
303282	lobezský	lobezský	A	303374	Lobzy	Lobzy_;G
303852	lochneský	lochneský	AC			
303855	lochnesský	lochnesský	AC			
304172	lokridský	lokridský	A	<<<Lokrida>>>		
304718	lopušanský	lopušanský	A	304724	Lopušná	Lopušná_;S_^(*1ý)
304800	lorestánský	lorestánský	A	<<<Lorestán>>>		
304841	lorkovský	lorkovský	A	304743	Lorca	Lorca_;S
304877	losalamoský	losalamoský	AC			
304886	losangeleský	losangeleský	AC			
305916	lowoodský	lowoodský	A	<<<Lowood>>>		
306104	lubelský	lubelský	A	306158	Lublin	Lublin_;G
306116	lubenský	lubenský	A	306169	Lubno	Lubno_;G
306132	lubieszewský	lubieszewský	A	306130	Lubieszewo	Lubieszewo_;G
306449	lučenský	lučenský	A	306440	Lučenec	Lučenec_;G
306704	luganský	luganský	A	306702	Lugansk	Lugansk_;G
306711	lugdunský	lugdunský	A	<<<Lugdun>>>		
306750	luhaňský	luhaňský	A	306746	Luhansk	Luhansk_;G
306999	lukiánský	lukiánský	A	306301	Lucián	Lucián_;S
307073	lukovenský	lukovenský	A	307083	Lukovna	Lukovna_;G
307142	lukulský	lukulský	A	307139	Lukullus	Lukullus_;S
307244	lumiérovský	lumiérovský	A	307242	Lumiére	Lumiére_;S
307273	lumírovský	lumírovský	A	307277	Lumír	Lumír-2_^(časopis)
307409	lunevillský	lunevillský	A	307407	Lunéville	Lunéville_;G
307655	luriánský	luriánský	A	307657	Luria	Luria_;S
307822	lušovský	lušovský	A	<<<Lušová>>>		
308031	luvijský	luvijský	A	<<<Luvie>>>		
308118	luzenský	luzenský	A	<<<?>>>		
308121	luzernský	luzernský	A	306273	Lucern	Lucern_;G
308168	luženský	luženský	A	308162	Luženice	Luženice_;G
308172	lužickosrbský	lužickosrbský	AC			
308256	lybijský	lybijský	A	<<<Lybie>>>		
